id,species,group,identifier,symbol,entrez_id,percentage,score,unique_grouping
284,Bos taurus,896,ENSBTAP00000001651,AP2A_BOVIN,505849,100%,1,5975-taurus:sapiens
285,Homo sapiens,896,ENSP00000368933,TFAP2A,7020,100%,1,5975-taurus:sapiens
286,Bos taurus,488,ENSBTAP00000010694,BDNF_BOVIN,617701,100%,1,11153-taurus:sapiens
287,Homo sapiens,488,ENSP00000379309,BDNF,627,100%,1,11153-taurus:sapiens
288,Homo sapiens,653,ENSP00000236996,CREB1,1385,100%,1,8783-taurus:sapiens
289,Bos taurus,988,ENSBTAP00000002963,ATF2,509827,100%,1,5141-taurus:sapiens
290,Homo sapiens,988,ENSP00000264110,ATF2,1386,100%,1,5141-taurus:sapiens
291,Bos taurus,580,ENSBTAP00000010109,Q2QJG2_BOV,100337315,100%,1,9771-taurus:sapiens
292,Homo sapiens,580,ENSP00000375942,TBP,6908,100%,1,9771-taurus:sapiens
293,Bos taurus,620,ENSBTAP00000003559,APEX1,790687,100%,1,9245-taurus:sapiens
294,Homo sapiens,620,ENSP00000216714,APEX1,328,100%,1,9245-taurus:sapiens
295,Homo sapiens,1005,ENSP00000222574,HBP1,26959,100%,1,4988-taurus:sapiens
296,Bos taurus,2223,ENSBTAP00000015986,E1BCP6_BOV,525246,100%,1,962-taurus:sapiens
297,Homo sapiens,2223,ENSP00000371067,JAK2,3717,100%,1,962-taurus:sapiens
298,Bos taurus,1132,ENSBTAP00000018774,Q9TVB3_BOV,282023,100%,1,4105-taurus:sapiens
299,Homo sapiens,1132,ENSP00000356438,PTGS2,5743,100%,1,4105-taurus:sapiens
300,Bos taurus,1305,ENSBTAP00000015172,GRP75_BOVI,517535,100%,1,3205-taurus:sapiens
301,Homo sapiens,1305,ENSP00000297185,HSPA9,3313,100%,1,3205-taurus:sapiens
302,Bos taurus,2516,ENSBTAP00000013167,SIN3A,518504,100%,1,686-taurus:sapiens
303,Homo sapiens,2516,ENSP00000378402,SIN3A,25942,100%,1,686-taurus:sapiens
304,Bos taurus,588,ENSBTAP00000013337,CDK1_BOVIN,281061,100%,1,9659-taurus:sapiens
305,Homo sapiens,588,ENSP00000378699,CDK1,983,100%,1,9659-taurus:sapiens
306,Bos taurus,759,ENSBTAP00000026175,TFDP1_BOVI,534579,100%,1,7461-taurus:sapiens
307,Homo sapiens,759,ENSP00000364519,TFDP1,7027,100%,1,7461-taurus:sapiens
308,Bos taurus,716,ENSBTAP00000008357,CTGF_BOVIN,281103,100%,1,7976-taurus:sapiens
309,Homo sapiens,716,ENSP00000356954,CTGF,1490,100%,1,7976-taurus:sapiens
310,Bos taurus,956,ENSBTAP00000015734,HDAC2,407223,100%,1,5430-taurus:sapiens
311,Homo sapiens,956,ENSP00000381331,HDAC2,3066,100%,1,5430-taurus:sapiens
312,Bos taurus,309,ENSBTAP00000023939,A8E4Q8_BOV,540616,100%,1,13564-taurus:sapiens
313,Homo sapiens,309,ENSP00000351490,MAX,4149,100%,1,13564-taurus:sapiens
314,Bos taurus,419,ENSBTAP00000001384,MXD1,514626,100%,1,12128-taurus:sapiens
315,Homo sapiens,419,ENSP00000264444,MXD1,4084,100%,1,12128-taurus:sapiens
316,Homo sapiens,3092,ENSP00000276072,TAF1,6872,100%,1,403-taurus:sapiens
317,Bos taurus,2439,ENSBTAP00000010742,E1BJF4_BOV,534848,100%,1,749-taurus:sapiens
318,Homo sapiens,2439,ENSP00000368358,POLA1,5422,100%,1,749-taurus:sapiens
319,Bos taurus,301,ENSBTAP00000042185,DDIT3_BOVI,777788,100%,1,13654-taurus:sapiens
320,Homo sapiens,301,ENSP00000340671,DDIT3,1649,100%,1,13654-taurus:sapiens
321,Bos taurus,1016,ENSBTAP00000018453,A1XG22_BOV,783159,100%,1,4901-taurus:sapiens
322,Homo sapiens,1016,ENSP00000384273,RELA,5970,100%,1,4901-taurus:sapiens
323,Bos taurus,1596,ENSBTAP00000019970,VCP,507345,100%,1,2169-taurus:sapiens
324,Homo sapiens,1596,ENSP00000351777,VCP,7415,100%,1,2169-taurus:sapiens
325,Bos taurus,448,ENSBTAP00000022919,UBB_BOVIN,783718,100%,1,11728-taurus:sapiens
326,Homo sapiens,448,ENSP00000304697,UBB,7314,100%,1,11728-taurus:sapiens
327,Bos taurus,947,ENSBTAP00000028599,TCF3,530616,100%,1,5506-taurus:sapiens
328,Homo sapiens,947,ENSP00000378813,TCF3,6929,100%,1,5506-taurus:sapiens
329,Homo sapiens,639,ENSP00000252818,JUND,3727,100%,1,8958-taurus:sapiens
330,Homo sapiens,506,ENSP00000331152,MXI1,4601,100%,1,10911-taurus:sapiens
331,Bos taurus,185,ENSBTAP00000013000,SUMO1_BOVI,788060,92%,1,14823-taurus:sapiens
332,Homo sapiens,185,ENSP00000387204,SUMO1,7341,100%,1,14823-taurus:sapiens
333,Bos taurus,278,ENSBTAP00000050955,Q17QG8_BOV,531733,100%,1,13904-taurus:sapiens
334,Homo sapiens,278,ENSP00000364310,H2AFX,3014,100%,1,13904-taurus:sapiens
335,Bos taurus,428,ENSBTAP00000007292,HOXB7,281820,100%,1,12021-taurus:sapiens
336,Homo sapiens,428,ENSP00000239165,HOXB7,3217,100%,1,12021-taurus:sapiens
337,Bos taurus,1466,ENSBTAP00000025941,F1MN19_BOV,281946,100%,1,2573-taurus:sapiens
338,Homo sapiens,1466,ENSP00000231509,NR3C1,2908,100%,1,2573-taurus:sapiens
339,Bos taurus,561,ENSBTAP00000004277,A4FUC1_BOV,613740,100%,1,10075-taurus:sapiens
340,Homo sapiens,561,ENSP00000305973,HOXC4,3221,100%,1,10075-taurus:sapiens
341,Bos taurus,1528,ENSBTAP00000007848,HELLS,540933,100%,1,2350-taurus:sapiens
342,Homo sapiens,1528,ENSP00000360383,HELLS,3070,100%,1,2350-taurus:sapiens
343,Bos taurus,2224,ENSBTAP00000011993,E1BDI3_BOV,533090,100%,1,960-taurus:sapiens
344,Homo sapiens,2224,ENSP00000268124,POLG,5428,100%,1,960-taurus:sapiens
345,Bos taurus,1870,ENSBTAP00000009521,BUB1B,537027,100%,1,1508-taurus:sapiens
346,Homo sapiens,1870,ENSP00000287598,BUB1B,701,100%,1,1508-taurus:sapiens
347,Bos taurus,209,ENSBTAP00000004571,SYUG_BOVIN,281494,100%,1,14611-taurus:sapiens
348,Homo sapiens,209,ENSP00000344658,SNCG,6623,100%,1,14611-taurus:sapiens
349,Bos taurus,639,ENSBTAP00000018534,Q5EA08_BOV,359714,100%,1,8955-taurus:sapiens
350,Homo sapiens,639,ENSP00000369147,APTX,54840,100%,1,8955-taurus:sapiens
351,Bos taurus,647,ENSBTAP00000009422,ESR1,100337072,100%,1,8860-taurus:sapiens
352,Homo sapiens,647,ENSP00000306312,ESR1,2099,100%,1,8860-taurus:sapiens
353,Bos taurus,275,ENSBTAP00000019853,Q95L03_BOV,280836,100%,1,13949-taurus:sapiens
354,Homo sapiens,275,ENSP00000312652,LEP,3952,100%,1,13949-taurus:sapiens
355,Bos taurus,2008,ENSBTAP00000007764,B0ZT56_BOV,785813,100%,1,1233-taurus:sapiens
356,Homo sapiens,2008,ENSP00000330393,LEPR,3953,100%,1,1233-taurus:sapiens
357,Bos taurus,600,ENSBTAP00000022183,Q8WNW7_BOV,282291,100%,1,9486-taurus:sapiens
358,Homo sapiens,600,ENSP00000216797,NFKBIA,4792,100%,1,9486-taurus:sapiens
359,Bos taurus,634,ENSBTAP00000007324,CLUS_BOVIN,280750,100%,1,9046-taurus:sapiens
360,Homo sapiens,634,ENSP00000369812,CLU,1191,100%,1,9046-taurus:sapiens
361,Bos taurus,4966,ENSBTAP00000020386,MTOR,100139219,100%,1,100-taurus:sapiens
362,Homo sapiens,4966,ENSP00000354558,MTOR,2475,100%,1,100-taurus:sapiens
363,Bos taurus,1550,ENSBTAP00000021838,CTNB1_BOVI,539003,100%,1,2282-taurus:sapiens
364,Homo sapiens,1550,ENSP00000385604,CTNNB1,1499,100%,1,2282-taurus:sapiens
365,Bos taurus,846,ENSBTAP00000040765,PSN1_BOVIN,282705,100%,1,6474-taurus:sapiens
366,Homo sapiens,846,ENSP00000326366,PSEN1,5663,100%,1,6474-taurus:sapiens
367,Bos taurus,904,ENSBTAP00000013852,DLL3,505993,100%,1,5902-taurus:sapiens
368,Homo sapiens,904,ENSP00000205143,DLL3,10683,100%,1,5902-taurus:sapiens
369,Bos taurus,1124,ENSBTAP00000019445,Q1RMT6_BOV,505406,100%,1,4154-taurus:sapiens
370,Homo sapiens,1124,ENSP00000377195,DBN1,1627,100%,1,4154-taurus:sapiens
371,Homo sapiens,926,ENSP00000351807,ELN,2006,100%,1,5692-taurus:sapiens
372,Bos taurus,659,ENSBTAP00000016111,PPP1CA,516175,100%,1,8700-taurus:sapiens
373,Homo sapiens,659,ENSP00000326031,PPP1CA,5499,100%,1,8700-taurus:sapiens
374,Bos taurus,604,ENSBTAP00000023284,TAU_BOVIN,281296,100%,1,9438-taurus:sapiens
375,Homo sapiens,604,ENSP00000340820,MAPT,4137,100%,1,9438-taurus:sapiens
376,Bos taurus,551,ENSBTAP00000006918,UCP3,281563,100%,1,10212-taurus:sapiens
377,Homo sapiens,551,ENSP00000323740,UCP3,7352,100%,1,10212-taurus:sapiens
378,Bos taurus,990,ENSBTAP00000020544,TP63,615335,100%,1,5117-taurus:sapiens
379,Homo sapiens,990,ENSP00000264731,TP63,8626,100%,1,5117-taurus:sapiens
380,Bos taurus,580,ENSBTAP00000004810,UCP2_BOVIN,281562,100%,1,9776-taurus:sapiens
381,Homo sapiens,580,ENSP00000312029,UCP2,7351,100%,1,9776-taurus:sapiens
382,Bos taurus,655,ENSBTAP00000000276,DPOLB_BOVI,614688,100%,1,8761-taurus:sapiens
383,Homo sapiens,655,ENSP00000265421,POLB,5423,100%,1,8761-taurus:sapiens
384,Homo sapiens,1232,ENSP00000229416,GCLC,2729,100%,1,3551-taurus:sapiens
385,Bos taurus,658,ENSBTAP00000026521,A5D7K6_BOV,535416,100%,1,8709-taurus:sapiens
386,Homo sapiens,658,ENSP00000337332,SIRT6,51548,100%,1,8709-taurus:sapiens
387,Homo sapiens,676,ENSP00000357858,BUB3,9184,100%,1,8483-taurus:sapiens
388,Bos taurus,773,ENSBTAP00000014523,RAE1L_BOVI,513080,100%,1,7305-taurus:sapiens
389,Homo sapiens,773,ENSP00000379182,RAE1,8480,100%,1,7305-taurus:sapiens
390,Bos taurus,305,ENSBTAP00000017294,A1Z2Z3_BOV,508013,100%,1,13607-taurus:sapiens
391,Homo sapiens,305,ENSP00000332225,PMCH,5367,100%,1,13607-taurus:sapiens
392,Bos taurus,1040,ENSBTAP00000039021,PDPK1,100138102,100%,1,4730-taurus:sapiens
393,Homo sapiens,1040,ENSP00000344220,PDPK1,5170,100%,1,4730-taurus:sapiens
394,Bos taurus,4897,ENSBTAP00000015321,ATR,504869,100%,1,105-taurus:sapiens
395,Homo sapiens,4897,ENSP00000343741,ATR,545,100%,1,105-taurus:sapiens
396,Bos taurus,1381,ENSBTAP00000022288,Q1RMN2_BOV,533652,100%,1,2909-taurus:sapiens
397,Homo sapiens,1381,ENSP00000231790,MLH1,4292,100%,1,2909-taurus:sapiens
398,Bos taurus,124,ENSBTAP00000016453,APOC3_BOVI,408009,100%,1,15251-taurus:sapiens
399,Homo sapiens,124,ENSP00000364494,APOC3,345,100%,1,15251-taurus:sapiens
400,Bos taurus,599,ENSBTAP00000051216,STUB1,504565,100%,1,9503-taurus:sapiens
401,Homo sapiens,599,ENSP00000219548,STUB1,10273,100%,1,9503-taurus:sapiens
402,Bos taurus,1129,ENSBTAP00000012404,E1BD03_BOV,514005,100%,1,4124-taurus:sapiens
403,Homo sapiens,1129,ENSP00000306682,PPM1D,8493,100%,1,4124-taurus:sapiens
404,Bos taurus,905,ENSBTAP00000006518,Q58DJ9_BOV,518897,100%,1,5887-taurus:sapiens
405,Homo sapiens,905,ENSP00000372023,CHEK2,11200,100%,1,5887-taurus:sapiens
406,Bos taurus,1147,ENSBTAP00000002520,PCK1,282855,100%,1,4015-taurus:sapiens
407,Homo sapiens,1147,ENSP00000319814,PCK1,5105,100%,1,4015-taurus:sapiens
408,Bos taurus,469,ENSBTAP00000041467,ARHGAP1,512817,100%,1,11440-taurus:sapiens
409,Homo sapiens,469,ENSP00000310491,ARHGAP1,392,100%,1,11440-taurus:sapiens
410,Bos taurus,1257,ENSBTAP00000017323,ARNTL,530705,100%,1,3431-taurus:sapiens
411,Homo sapiens,1257,ENSP00000384517,ARNTL,406,100%,1,3431-taurus:sapiens
412,Bos taurus,1198,ENSBTAP00000049772,HIC1,786191,100%,1,3711-taurus:sapiens
413,Homo sapiens,1198,ENSP00000314080,HIC1,3090,100%,1,3711-taurus:sapiens
414,Bos taurus,2459,ENSBTAP00000032210,ADCY5,505740,100%,1,726-taurus:sapiens
415,Homo sapiens,2459,ENSP00000308685,ADCY5,111,100%,1,726-taurus:sapiens
416,Bos taurus,1532,ENSBTAP00000048844,PRGC1_BOVI,338446,100%,1,2339-taurus:sapiens
417,Homo sapiens,1532,ENSP00000264867,PPARGC1A,10891,100%,1,2339-taurus:sapiens
418,Homo sapiens,490,ENSP00000262999,UCP1,7350,100%,1,11140-taurus:sapiens
419,Bos taurus,392,ENSBTAP00000008940,FGF23,530239,100%,1,12495-taurus:sapiens
420,Homo sapiens,392,ENSP00000237837,FGF23,8074,100%,1,12495-taurus:sapiens
421,Bos taurus,979,ENSBTAP00000023206,A2VE41_BOV,511566,100%,1,5215-taurus:sapiens
422,Homo sapiens,979,ENSP00000347596,EFEMP1,2202,100%,1,5215-taurus:sapiens
423,Bos taurus,1615,ENSBTAP00000043645,ERCC4,516371,100%,1,2114-taurus:sapiens
424,Homo sapiens,1615,ENSP00000310520,ERCC4,2072,100%,1,2114-taurus:sapiens
425,Bos taurus,562,ENSBTAP00000042843,F1MWQ2_BOV,518050,100%,1,10069-taurus:sapiens
426,Homo sapiens,562,ENSP00000264908,ANXA3,306,100%,1,10069-taurus:sapiens
427,Bos taurus,602,ENSBTAP00000028988,Q9N1C2_BOV,281626,100%,1,9463-taurus:sapiens
428,Homo sapiens,602,ENSP00000296511,ANXA5,308,100%,1,9463-taurus:sapiens
429,Bos taurus,328,ENSBTAP00000043789,APOD,613972,100%,1,13359-taurus:sapiens
430,Homo sapiens,328,ENSP00000345179,APOD,347,100%,1,13359-taurus:sapiens
431,Bos taurus,259,ENSBTAP00000003832,AT5G3_BOVI,540176,100%,1,14123-taurus:sapiens
432,Homo sapiens,259,ENSP00000284727,ATP5G3,518,100%,1,14123-taurus:sapiens
433,Bos taurus,183,ENSBTAP00000016359,B2MG_BOVIN,783680,100%,1,14836-taurus:sapiens
434,Homo sapiens,183,ENSP00000379978,B2M,567,100%,1,14836-taurus:sapiens
435,Bos taurus,557,ENSBTAP00000021638,F1MMJ0_BOV,281035,100%,1,10126-taurus:sapiens
436,Homo sapiens,557,ENSP00000384420,SERPING1,710,100%,1,10126-taurus:sapiens
437,Bos taurus,373,ENSBTAP00000014871,C1QB_BOVIN,617435,100%,1,12774-taurus:sapiens
438,Homo sapiens,373,ENSP00000313967,C1QB,713,100%,1,12774-taurus:sapiens
439,Bos taurus,400,ENSBTAP00000014865,Q1RMH5_BOV,509968,100%,1,12389-taurus:sapiens
440,Homo sapiens,400,ENSP00000363770,C1QC,714,100%,1,12389-taurus:sapiens
441,Bos taurus,2603,ENSBTAP00000022979,Q693V9_BOV,280677,100%,1,631-taurus:sapiens
442,Homo sapiens,2603,ENSP00000245907,C3,718,100%,1,631-taurus:sapiens
443,Bos taurus,2829,ENSBTAP00000009019,C4A,617696,NULL,0.837,496-taurus:sapiens
444,Homo sapiens,2829,ENSP00000372815,C4A,720,100%,1,496-taurus:sapiens
445,Homo sapiens,2829,ENSP00000364321,DASS-307J8,100293534,100%,1,496-taurus:sapiens
446,Homo sapiens,2829,ENSP00000364444,C4A,720,NULL,0.971,496-taurus:sapiens
447,Bos taurus,437,ENSBTAP00000023909,CAH4_BOVIN,280741,100%,1,11883-taurus:sapiens
448,Homo sapiens,437,ENSP00000300900,CA4,762,100%,1,11883-taurus:sapiens
449,Bos taurus,515,ENSBTAP00000021174,CALB1_BOVI,539930,100%,1,10750-taurus:sapiens
450,Homo sapiens,515,ENSP00000265431,CALB1,793,100%,1,10750-taurus:sapiens
451,Bos taurus,3106,ENSBTAP00000017420,CO1A1_BOVI,282187,100%,1,397-taurus:sapiens
452,Homo sapiens,3106,ENSP00000225964,COL1A1,1277,100%,1,397-taurus:sapiens
453,Bos taurus,2998,ENSBTAP00000028617,COL3A1,510833,100%,1,433-taurus:sapiens
454,Homo sapiens,2998,ENSP00000304408,COL3A1,1281,100%,1,433-taurus:sapiens
455,Bos taurus,3470,ENSBTAP00000019400,COL4A5,511602,100%,1,297-taurus:sapiens
456,Homo sapiens,3470,ENSP00000331902,COL4A5,1287,100%,1,297-taurus:sapiens
457,Bos taurus,601,ENSBTAP00000022774,CATS_BOVIN,327711,100%,1,9467-taurus:sapiens
458,Homo sapiens,601,ENSP00000357981,CTSS,1520,100%,1,9467-taurus:sapiens
459,Bos taurus,245,ENSBTAP00000022375,FABPH_BOVI,281758,100%,1,14287-taurus:sapiens
460,Homo sapiens,245,ENSP00000362817,FABP3,2170,100%,1,14287-taurus:sapiens
461,Bos taurus,319,ENSBTAP00000029114,FCGR2_BOVI,282229,100%,1,13429-taurus:sapiens
462,Bos taurus,319,ENSBTAP00000045494,A8DC37_BOV,782652,NULL,0.405,13429-taurus:sapiens
463,Homo sapiens,319,ENSP00000356937,FCGR2B,2213,100%,1,13429-taurus:sapiens
464,Homo sapiens,319,ENSP00000271450,FCGR2A,2212,NULL,0.267,13429-taurus:sapiens
465,Bos taurus,319,ENSBTAP00000029114,FCGR2_BOVI,282229,100%,1,13429-taurus:sapiens
466,Bos taurus,319,ENSBTAP00000045494,A8DC37_BOV,782652,NULL,0.405,13429-taurus:sapiens
467,Homo sapiens,319,ENSP00000356937,FCGR2B,2213,100%,1,13429-taurus:sapiens
468,Homo sapiens,319,ENSP00000271450,FCGR2A,2212,NULL,0.267,13429-taurus:sapiens
469,Bos taurus,933,ENSBTAP00000050757,,781710,NULL,0.734,5619-taurus:sapiens
470,Homo sapiens,933,ENSP00000359497,GBP2,2634,100%,1,5619-taurus:sapiens
471,Bos taurus,788,ENSBTAP00000017997,GFAP_BOVIN,281189,100%,1,7126-taurus:sapiens
472,Homo sapiens,788,ENSP00000253408,GFAP,2670,100%,1,7126-taurus:sapiens
473,Bos taurus,1081,ENSBTAP00000023218,GNS,512444,100%,1,4457-taurus:sapiens
474,Homo sapiens,1081,ENSP00000258145,GNS,2799,100%,1,4457-taurus:sapiens
475,Bos taurus,376,ENSBTAP00000043661,GSTA2_BOVI,281805,82%,1,12711-taurus:sapiens
476,Bos taurus,376,ENSBTAP00000005618,F1MQQ7_BOV,777644,NULL,0.365,12711-taurus:sapiens
477,Homo sapiens,376,ENSP00000335620,GSTA1,2938,100%,1,12711-taurus:sapiens
478,Homo sapiens,376,ENSP00000211122,GSTA3,2940,NULL,0.312,12711-taurus:sapiens
479,Homo sapiens,376,ENSP00000360028,GSTA5,221357,NULL,0.266,12711-taurus:sapiens
480,Bos taurus,370,ENSBTAP00000015499,H11_BOVIN,513971,100%,1,12807-taurus:sapiens
481,Homo sapiens,370,ENSP00000339566,HIST1H1C,3006,0%,1,12807-taurus:sapiens
482,Bos taurus,567,ENSBTAP00000031126,Q2TBV8_BOV,515712,98%,1,9947-taurus:sapiens
483,Bos taurus,567,ENSBTAP00000011795,F1MWX8_BOV,100126048,NULL,0.399,9947-taurus:sapiens
484,Bos taurus,567,ENSBTAP00000031125,A7YWH4_BOV,782684,NULL,0.14,9947-taurus:sapiens
485,Bos taurus,567,ENSBTAP00000016194,F1MZQ5_BOV,507917,NULL,0.096,9947-taurus:sapiens
486,Homo sapiens,567,ENSP00000373114,HLA-A,3105,NULL,0.746,9947-taurus:sapiens
487,Homo sapiens,567,ENSP00000352656,HLA-B,3106,NULL,0.315,9947-taurus:sapiens
488,Homo sapiens,567,ENSP00000383245,HLA-C,3107,NULL,0.198,9947-taurus:sapiens
489,Homo sapiens,567,ENSP00000372979,HLA-C,3107,NULL,0.157,9947-taurus:sapiens
490,Homo sapiens,567,ENSP00000383521,HLA-G,3135,NULL,0.127,9947-taurus:sapiens
491,Homo sapiens,567,ENSP00000366024,HLA-G,3135,NULL,0.127,9947-taurus:sapiens
492,Homo sapiens,567,ENSP00000383506,HLA-G,3135,NULL,0.127,9947-taurus:sapiens
493,Homo sapiens,567,ENSP00000379553,HLA-C,3107,NULL,0.107,9947-taurus:sapiens
494,Homo sapiens,567,ENSP00000373091,HLA-E,3133,NULL,0.066,9947-taurus:sapiens
495,Bos taurus,258,ENSBTAP00000024666,Q3SYR8_BOV,280821,100%,1,14135-taurus:sapiens
496,Homo sapiens,258,ENSP00000254801,IGJ,3512,100%,1,14135-taurus:sapiens
497,Bos taurus,441,ENSBTAP00000041298,A6QLZ0_BOV,786492,100%,1,11832-taurus:sapiens
498,Homo sapiens,441,ENSP00000254301,LGALS3,3958,100%,1,11832-taurus:sapiens
499,Bos taurus,267,ENSBTAP00000038081,LYSCN_BOVI,777776,96%,1,14029-taurus:sapiens
500,Bos taurus,267,ENSBTAP00000015846,LYSM_BOVIN,617219,96%,1,14029-taurus:sapiens
501,Bos taurus,267,ENSBTAP00000049136,,785803,NULL,0.146,14029-taurus:sapiens
502,Homo sapiens,267,ENSP00000261267,LYZ,4069,100%,1,14029-taurus:sapiens
503,Bos taurus,287,ENSBTAP00000011257,MGST1,493719,100%,1,13813-taurus:sapiens
504,Homo sapiens,287,ENSP00000010404,MGST1,4257,100%,1,13813-taurus:sapiens
505,Bos taurus,1123,ENSBTAP00000017503,MOES_BOVIN,540426,100%,1,4167-taurus:sapiens
506,Homo sapiens,1123,ENSP00000353408,MSN,4478,100%,1,4167-taurus:sapiens
507,Bos taurus,1730,ENSBTAP00000008785,F1MCT1_BOV,524684,100%,1,1800-taurus:sapiens
508,Homo sapiens,1730,ENSP00000305056,PCSK6,5046,100%,1,1800-taurus:sapiens
509,Bos taurus,755,ENSBTAP00000025152,PSD11_BOVI,513461,100%,1,7506-taurus:sapiens
510,Homo sapiens,755,ENSP00000261712,PSMD11,5717,100%,1,7506-taurus:sapiens
511,Bos taurus,201,ENSBTAP00000025561,S10A4_BOVI,282343,100%,1,14690-taurus:sapiens
512,Homo sapiens,201,ENSP00000357704,S100A4,6275,100%,1,14690-taurus:sapiens
513,Homo sapiens,136,ENSP00000357709,S100A6,6277,100%,1,15197-taurus:sapiens
514,Homo sapiens,367,ENSP00000006053,CX3CL1,6376,100%,1,12862-taurus:sapiens
515,Bos taurus,817,ENSBTAP00000005592,SGK1_BOVIN,515854,100%,1,6783-taurus:sapiens
516,Homo sapiens,817,ENSP00000356832,SGK1,6446,100%,1,6783-taurus:sapiens
517,Homo sapiens,354,ENSP00000378517,SPP1,6696,100%,1,13048-taurus:sapiens
518,Bos taurus,1185,ENSBTAP00000043726,TFRC,504698,100%,1,3779-taurus:sapiens
519,Homo sapiens,1185,ENSP00000353224,TFRC,7037,100%,1,3779-taurus:sapiens
520,Homo sapiens,4127,ENSP00000261405,VWF,7450,100%,1,163-taurus:sapiens
521,Bos taurus,463,ENSBTAP00000007204,LAPM5_BOVI,512361,100%,1,11520-taurus:sapiens
522,Homo sapiens,463,ENSP00000294507,LAPTM5,7805,100%,1,11520-taurus:sapiens
523,Bos taurus,113,ENSBTAP00000015066,C10H5orf13,100125763,100%,1,15295-taurus:sapiens
524,Homo sapiens,113,ENSP00000368993,C5orf13,9315,100%,1,15295-taurus:sapiens
525,Bos taurus,242,ENSBTAP00000007391,Q2KHV3_BOV,520564,100%,1,14321-taurus:sapiens
526,Homo sapiens,242,ENSP00000371231,LITAF,9516,100%,1,14321-taurus:sapiens
527,Bos taurus,836,ENSBTAP00000000106,KIAA0494,512180,100%,1,6573-taurus:sapiens
528,Homo sapiens,836,ENSP00000361001,KIAA0494,9813,100%,1,6573-taurus:sapiens
529,Bos taurus,741,ENSBTAP00000000950,NDRG1,504499,100%,1,7666-taurus:sapiens
530,Homo sapiens,741,ENSP00000319977,NDRG1,10397,100%,1,7666-taurus:sapiens
531,Bos taurus,901,ENSBTAP00000000796,GPNMB,509600,100%,1,5935-taurus:sapiens
532,Homo sapiens,901,ENSP00000371420,GPNMB,10457,100%,1,5935-taurus:sapiens
533,Bos taurus,721,ENSBTAP00000009715,VAT1,510698,100%,1,7917-taurus:sapiens
534,Homo sapiens,721,ENSP00000347872,VAT1,10493,100%,1,7917-taurus:sapiens
535,Bos taurus,252,ENSBTAP00000029271,NPC2_BOVIN,280815,100%,1,14219-taurus:sapiens
536,Homo sapiens,252,ENSP00000238633,NPC2,10577,100%,1,14219-taurus:sapiens
537,Homo sapiens,758,ENSP00000358323,TXNIP,10628,100%,1,7474-taurus:sapiens
538,Bos taurus,346,ENSBTAP00000023908,TEBP_BOVIN,493638,100%,1,13139-taurus:sapiens
539,Homo sapiens,346,ENSP00000262033,PTGES3,10728,100%,1,13139-taurus:sapiens
540,Bos taurus,113,ENSBTAP00000009651,HCST_BOVIN,767892,100%,1,15296-taurus:sapiens
541,Homo sapiens,113,ENSP00000246551,HCST,10870,100%,1,15296-taurus:sapiens
542,Bos taurus,409,ENSBTAP00000007481,TMED10,529761,100%,1,12265-taurus:sapiens
543,Homo sapiens,409,ENSP00000303145,TMED10,10972,100%,1,12265-taurus:sapiens
544,Bos taurus,1591,ENSBTAP00000026598,A5D7I7_BOV,282532,100%,1,2177-taurus:sapiens
545,Homo sapiens,1591,ENSP00000374195,RASA3,22821,100%,1,2177-taurus:sapiens
546,Bos taurus,463,ENSBTAP00000048950,CLIC4_BOVI,286823,100%,1,11536-taurus:sapiens
547,Homo sapiens,463,ENSP00000363500,CLIC4,25932,100%,1,11536-taurus:sapiens
548,Bos taurus,656,ENSBTAP00000043881,Q3SZK3_BOV,100139659,100%,1,8725-taurus:sapiens
549,Homo sapiens,656,ENSP00000361207,GHITM,27069,100%,1,8725-taurus:sapiens
550,Bos taurus,142,ENSBTAP00000040860,QCR8_BOVIN,286885,100%,1,15166-taurus:sapiens
551,Homo sapiens,142,ENSP00000367939,UQCRQ,27089,100%,1,15166-taurus:sapiens
552,Bos taurus,1382,ENSBTAP00000017694,A7YWF1_BOV,506459,100%,1,2900-taurus:sapiens
553,Homo sapiens,1382,ENSP00000253382,ACSS2,55902,100%,1,2900-taurus:sapiens
554,Bos taurus,413,ENSBTAP00000005496,Q2NL36_BOV,493999,100%,1,12219-taurus:sapiens
555,Homo sapiens,413,ENSP00000267169,DIABLO,56616,100%,1,12219-taurus:sapiens
556,Bos taurus,3055,ENSBTAP00000030425,,512869,100%,1,411-taurus:sapiens
557,Homo sapiens,3055,ENSP00000338218,RNF213,57674,100%,1,411-taurus:sapiens
558,Bos taurus,515,ENSBTAP00000044932,DERL1,404121,100%,1,10760-taurus:sapiens
559,Homo sapiens,515,ENSP00000259512,DERL1,79139,100%,1,10760-taurus:sapiens
560,Bos taurus,753,ENSBTAP00000011923,Q32KM7_BOV,407234,100%,1,7522-taurus:sapiens
561,Homo sapiens,753,ENSP00000349616,ADIPOR2,79602,100%,1,7522-taurus:sapiens
562,Bos taurus,300,ENSBTAP00000024412,Q08DU3_BOV,507054,100%,1,13663-taurus:sapiens
563,Homo sapiens,300,ENSP00000370842,IL33,90865,100%,1,13663-taurus:sapiens
564,Caenorhabditis elegans,737,CE33947,Y50D7A.2,175190,100%,1,337-elegans:sapiens
565,Homo sapiens,737,ENSP00000375809,ERCC2,2068,100%,1,337-elegans:sapiens
