id_biblio,pubmed,title,url,author,publisher,year,journal,volume,pages,editor,book_title,review
166,11331780,Mice lacking DNA topoisomerase IIIbeta develop to maturity but show a reduced mean lifespan,NULL,Kwan and Wang,NULL,2001,Proc Natl Acad Sci U S A,98,5717-5721,NULL,NULL,0
167,12181313,Telomere-binding protein TRF2 binds to and stimulates the Werner and Bloom syndrome helicases,NULL,Opresko et al.,NULL,2002,J Biol Chem,277,41110-41119,NULL,NULL,0
168,12771022,Werner syndrome and the function of the Werner protein; what they can teach us about the molecular aging process,NULL,Opresko et al.,NULL,2003,Carcinogenesis,24,791-802,NULL,NULL,1
169,10364153,p53-mediated apoptosis is attenuated in Werner syndrome cells,NULL,Spillare et al.,NULL,1999,Genes Dev,13,1355-1360,NULL,NULL,0
170,12427008,The Werner syndrome helicase/exonuclease (WRN) disrupts and degrades D-loops in vitro,NULL,Orren et al.,NULL,2002,Biochemistry,41,13483-13488,NULL,NULL,0
171,10880505,Functional interaction between Ku and the werner syndrome protein in DNA end processing,NULL,Li and Comai,NULL,2000,J Biol Chem,275,28349-28352,NULL,NULL,0
172,12827497,Telomere instability in a human tumor cell line expressing a dominant-negative WRN protein,NULL,Bai and Murnane,NULL,2003,Hum Genet,113,337-347,NULL,NULL,0
174,10651242,Lamins and lamin-binding proteins in functional chromatin organization,NULL,Gotzmann and Foisner,NULL,1999,Crit Rev Eukaryot Gene Expr,9,257-265,NULL,NULL,1
1353,8670892,Dominant dwarfism in transgenic rats by targeting human growth hormone (GH) expression to hypothalamic GH-releasing factor neurons,NULL,Flavell et al.,NULL,1996,EMBO J,15,3871-3879,NULL,NULL,0
176,12885591,Common mechanisms for declines in oxidative stress tolerance and proliferation with aging,NULL,Li and Holbrook,NULL,2003,Free Radic Biol Med,35,292-299,NULL,NULL,0
177,12524341,A Drosophila homologue of Sir2 modifies position-effect variegation but does not affect life span,NULL,Newman et al.,NULL,2002,Genetics,162,1675-1685,NULL,NULL,0
178,12543978,Extended longevity in mice lacking the insulin receptor in adipose tissue,NULL,Bluher et al.,NULL,2003,Science,299,572-574,NULL,NULL,0
179,11994335,"Familial isolated growth hormone deficiency is associated with increased systolic blood pressure, central obesity, and dyslipidemia",NULL,Barreto-Filho et al.,NULL,2002,J Clin Endocrinol Metab,87,2018-2023,NULL,NULL,0
180,9920061,Clinical and biochemical phenotype of familial anterior hypopituitarism from mutation of the PROP1 gene,NULL,Rosenbloom et al.,NULL,1999,J Clin Endocrinol Metab,84,50-57,NULL,NULL,0
181,10471503,Functions of poly(ADP-ribose) polymerase in controlling telomere length and chromosomal stability,NULL,d'Adda di Fagagna et al.,NULL,1999,Nat Genet,23,76-80,NULL,NULL,0
182,12368201,Senescence marker protein-30 knockout mouse liver is highly susceptible to tumor necrosis factor-alpha- and Fas-mediated apoptosis,NULL,Ishigami et al.,NULL,2002,Am J Pathol,161,1273-1281,NULL,NULL,0
183,12471266,Rates of behavior and aging specified by mitochondrial function during development,NULL,Dillin et al.,NULL,2002,Science,298,2398-2401,NULL,NULL,0
184,10873623,Molecular cloning and characterization of a new insulin/IGF-like peptide of the nematode Caenorhabditis elegans,NULL,Kawano et al.,NULL,2000,Biochem Biophys Res Commun,273,431-436,NULL,NULL,0
185,1509262,A mutation in the POU-homeodomain of Pit-1 responsible for combined pituitary hormone deficiency,NULL,Radovick et al.,NULL,1992,Science,257,1115-1118,NULL,NULL,0
186,1849352,An infant with deletion of the distal long arm of chromosome 15 (q26.1----qter) and loss of insulin-like growth factor 1 receptor gene,NULL,Roback et al.,NULL,1991,Am J Med Genet,38,74-79,NULL,NULL,0
187,11292875,A mutant Drosophila insulin receptor homolog that extends life-span and impairs neuroendocrine function,NULL,Tatar et al.,NULL,2001,Science,292,107-110,NULL,NULL,0
188,11292874,"Extension of life-span by loss of CHICO, a Drosophila insulin receptor substrate protein",NULL,Clancy et al.,NULL,2001,Science,292,104-106,NULL,NULL,0
189,11021802,Regulation of C. elegans life-span by insulinlike signaling in the nervous system,NULL,Wolkow et al.,NULL,2000,Science,290,147-150,NULL,NULL,0
190,2005780,Ataxia-telangiectasia: an interdisciplinary approach to pathogenesis,NULL,Gatti et al.,NULL,1991,Medicine (Baltimore),70,99-9117,NULL,NULL,1
191,3770739,Xeroderma pigmentosum (complementation group D) mutation is present in patients affected by trichothiodystrophy with photosensitivity,NULL,Stefanini et al.,NULL,1986,Hum Genet,74,107-112,NULL,NULL,0
192,10207108,Effects of mutations in DNA repair genes on formation of ribosomal DNA circles and life span in Saccharomyces cerevisiae,NULL,Park et al.,NULL,1999,Mol Cell Biol,19,3848-3856,NULL,NULL,0
193,9808625,"Stage-specific apoptosis, developmental delay, and embryonic lethality in mice homozygous for a targeted disruption in the murine Bloom's syndrome gene",NULL,Chester et al.,NULL,1998,Genes Dev,12,3382-3393,NULL,NULL,0
194,5770175,Bloom's syndrome. I. Genetical and clinical observations in the first twenty-seven patients,NULL,German,NULL,1969,Am J Hum Genet,21,196-227,NULL,NULL,0
195,9122213,Nonsense mutation at Tyr-4046 in the DNA-dependent protein kinase catalytic subunit of severe combined immune deficiency mice,NULL,Araki et al.,NULL,1997,Proc Natl Acad Sci U S A,94,2438-2443,NULL,NULL,0
196,2466842,Molecular cloning of cDNA encoding the p70 (Ku) lupus autoantigen,NULL,Reeves and Sthoeger,NULL,1989,J Biol Chem,264,5047-5052,NULL,NULL,0
197,9702186,Ku70: a candidate tumor suppressor gene for murine T cell lymphoma,NULL,Li et al.,NULL,1998,Mol Cell,2,01-Aug,NULL,NULL,0
198,10761921,DNA repair protein Ku80 suppresses chromosomal aberrations and malignant transformation,NULL,Difilippantonio et al.,NULL,2000,Nature,404,510-514,NULL,NULL,0
199,11242085,Increased dosage of a sir-2 gene extends lifespan in Caenorhabditis elegans,NULL,Tissenbaum and Guarente,NULL,2001,Nature,410,227-230,NULL,NULL,0
200,10521401,The SIR2/3/4 complex and SIR2 alone promote longevity in Saccharomyces cerevisiae by two different mechanisms,NULL,Kaeberlein et al.,NULL,1999,Genes Dev,13,2570-2580,NULL,NULL,0
201,12482959,The mammalian SIR2alpha protein has a role in embryogenesis and gametogenesis,NULL,McBurney et al.,NULL,2003,Mol Cell Biol,23,38-54,NULL,NULL,0
202,12459580,Longevity regulation by Drosophila Rpd3 deacetylase and caloric restriction,NULL,Rogina et al.,NULL,2002,Science,298,1745,NULL,NULL,0
203,10512855,Modulation of life-span by histone deacetylase genes in Saccharomyces cerevisiae,NULL,Kim et al.,NULL,1999,Mol Biol Cell,10,3125-3136,NULL,NULL,0
204,10968795,Extension of life-span with superoxide dismutase/catalase mimetics,NULL,Melov et al.,NULL,2000,Science,289,1567-1569,NULL,NULL,0
205,11117918,Hereditary catalase deficiencies and increased risk of diabetes,NULL,Goth and Eaton,NULL,2000,Lancet,356,1820-1821,NULL,NULL,0
206,9020081,Structural and functional conservation of the Caenorhabditis elegans timing gene clk-1,NULL,Ewbank et al.,NULL,1997,Science,275,980-983,NULL,NULL,0
207,10330149,"Mitochondrial group II introns, cytochrome c oxidase, and senescence in Podospora anserina",NULL,Begel et al.,NULL,1999,Mol Cell Biol,19,4093-4100,NULL,NULL,0
208,10506576,Overexpression of glutathione reductase extends survival in transgenic Drosophila melanogaster under hyperoxia but not normoxia,NULL,Mockett et al.,NULL,1999,FASEB J,13,1733-1742,NULL,NULL,0
209,12136014,Genetic analysis of tissue aging in Caenorhabditis elegans: a role for heat-shock factor and bacterial proliferation,NULL,Garigan et al.,NULL,2002,Genetics,161,1101-1112,NULL,NULL,0
210,9363888,Chaperoning extended life,NULL,Tatar et al.,NULL,1997,Nature,390,30,NULL,NULL,0
211,11742076,Extension of the Drosophila lifespan by overexpression of a protein repair methyltransferase,NULL,Chavous et al.,NULL,2001,Proc Natl Acad Sci U S A,98,14814-14818,NULL,NULL,0
212,14602080,JNK signaling confers tolerance to oxidative stress and extends lifespan in Drosophila,NULL,Wang et al.,NULL,2003,Dev Cell,5,811-816,NULL,NULL,0
213,766467,Decreases in growth hormone receptor signal transduction contribute to the decline in insulin-like growth factor I gene expression with age,NULL,Stein,NULL,1975,Verh Dtsch Ges Pathol,59,510-522,NULL,NULL,0
214,9553078,Neuregulins promote survival and growth of cardiac myocytes. Persistence of ErbB2 and ErbB4 expression in neonatal and adult ventricular myocytes,NULL,Zhao et al.,NULL,1998,J Biol Chem,273,10261-10269,NULL,NULL,0
215,10398293,Upregulation of GFRalpha-1 and c-ret in primary sensory neurons and spinal motoneurons of aged rats,NULL,Bergman et al.,NULL,1999,J Neurosci Res,57,153-165,NULL,NULL,0
216,10209098,"Regulation of dauer larva development in Caenorhabditis elegans by daf-18, a homologue of the tumour suppressor PTEN",NULL,Rouault et al.,NULL,1999,Curr Biol,9,329-332,NULL,NULL,0
218,12297334,The ageing heart: influence of cellular and tissue ageing on total content and distribution of the variants of elongation factor-2,NULL,Jager et al.,NULL,2002,Mech Ageing Dev,123,1305-1319,NULL,NULL,0
219,11772533,Age-associated thymic atrophy is linked to a decline in IL-7 production,NULL,Andrew and Aspinall,NULL,2002,Exp Gerontol,37,455-463,NULL,NULL,0
220,11160192,Il-7 and not stem cell factor reverses both the increase in apoptosis and the decline in thymopoiesis seen in aged mice,NULL,Andrew and Aspinall,NULL,2001,J Immunol,166,1524-1530,NULL,NULL,0
221,11640949,"Lack of association between human longevity and polymorphisms of IL-1 cluster, IL-6, IL-10 and TNF-alpha genes in Finnish nonagenarians",NULL,Wang et al.,NULL,2001,Mech Ageing Dev,123,29-38,NULL,NULL,0
222,12633940,Study of age-association with cytokine gene polymorphisms in an aged Irish population,NULL,Ross et al.,NULL,2003,Mech Ageing Dev,124,199-206,NULL,NULL,0
223,12842909,Werner syndrome protein limits MYC-induced cellular senescence,NULL,Grandori et al.,NULL,2003,Genes Dev,17,1569-1574,NULL,NULL,0
224,9973199,Cloning of human telomerase catalytic subunit (hTERT) gene promoter and identification of proximal core promoter sequences essential for transcriptional activation in immortalized and cancer cells,NULL,Takakura et al.,NULL,1999,Cancer Res,59,551-557,NULL,NULL,0
225,9988278,Direct activation of TERT transcription by c-MYC,NULL,Wu et al.,NULL,1999,Nat Genet,21,220-224,NULL,NULL,0
226,8712067,Proteins of the Myc network: essential regulators of cell growth and differentiation,NULL,Henriksson and Luscher,NULL,1996,Adv Cancer Res,68,109-182,NULL,NULL,1
227,11452025,Telomerase activation by histone deacetylase inhibitor in normal cells,NULL,Takakura et al.,NULL,2001,Nucleic Acids Res,29,3006-3011,NULL,NULL,0
228,12529933,Growth hormone releasing hormone receptor,NULL,Gaylinn,NULL,2002,Receptors Channels,8,155-162,NULL,NULL,1
229,11443181,The influence of aging and sex hormones on expression of growth hormone-releasing hormone in the human immune system,NULL,Khorram et al.,NULL,2001,J Clin Endocrinol Metab,86,3157-3161,NULL,NULL,0
230,11213276,Aging-related growth hormone (GH) decrease is a selective hypothalamic GH-releasing hormone pulse amplitude mediated phenomenon,NULL,Russell-Aulet et al.,NULL,2001,J Gerontol A Biol Sci Med Sci,56,M124-M129,NULL,NULL,0
231,14530863,Association analysis of the SHC1 gene locus with longevity in the Japanese population,NULL,Kamei et al.,NULL,2003,J Mol Med,81,724-728,NULL,NULL,0
232,11718806,The Snell dwarf mutation Pit1(dw) can increase life span in mice,NULL,Flurkey et al.,NULL,2002,Mech Ageing Dev,123,121-130,NULL,NULL,0
233,10549301,PIT1 abnormality,NULL,Tatsumi and Amino,NULL,1999,Growth Horm IGF Res,9,18-22; discussion 23,NULL,NULL,1
234,11213270,Array-based expression analysis of mouse liver genes: effect of age and of the longevity mutant Prop1df,NULL,Dozmorov et al.,NULL,2001,J Gerontol A Biol Sci Med Sci,56,B72-B80,NULL,NULL,0
1653,16170353,"Sirt1 inhibitor, Sirtinol, induces senescence-like growth arrest with attenuated Ras-MAPK signaling in human cancer cells",NULL,Ota et al.,NULL,2006,Oncogene,25,176-185,NULL,NULL,0
236,14630875,Accelerated bone aging in the trichothiodystrophy mouse model,NULL,Diderich et al.,NULL,2003,J Gerontol A Biol Sci Med Sci,58,969,NULL,NULL,0
237,10688865,Nucleotide excision repair and human syndromes,NULL,de Boer and Hoeijmakers,NULL,2000,Carcinogenesis,21,453-460,NULL,NULL,1
238,9117983,The premature aging syndromes,NULL,Pesce and Rothe,NULL,1996,Clin Dermatol,14,161-170,NULL,NULL,1
240,NULL,The Progeria Research Foundation,http://www.progeriaresearch.org/,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
241,8402902,Role of insulin-like growth factors in embryonic and postnatal growth,NULL,Baker et al.,NULL,1993,Cell,75,73-82,NULL,NULL,0
242,14580311,The role of thioredoxin in the aging process: involvement of oxidative stress,NULL,Yoshida et al.,NULL,2003,Antioxid Redox Signal,5,563-570,NULL,NULL,1
243,12742531,Modulation of glutathione and thioredoxin systems by calorie restriction during the aging process,NULL,Cho et al.,NULL,2003,Exp Gerontol,38,539-548,NULL,NULL,0
244,11237106,Redox regulation by thioredoxin superfamily; protection against oxidative stress and aging,NULL,Tanaka et al.,NULL,2000,Free Radic Res,33,851-855,NULL,NULL,1
245,14528024,"Klotho, a gene related to a syndrome resembling human premature aging, functions in a negative regulatory circuit of vitamin D endocrine system",NULL,Tsujikawa et al.,NULL,2003,Mol Endocrinol,17,2393-2403,NULL,NULL,0
246,12119304,Klotho protein deficiency leads to overactivation of mu-calpain,NULL,Manya et al.,NULL,2002,J Biol Chem,277,35503-35508,NULL,NULL,0
247,10837414,Impairment of B lymphopoiesis in precocious aging (klotho) mice,NULL,Okada et al.,NULL,2000,Int Immunol,12,861-871,NULL,NULL,0
248,10892339,Cellular and molecular mechanism of low-turnover osteopenia in the klotho-deficient mouse,NULL,Kawaguchi et al.,NULL,2000,Cell Mol Life Sci,57,731-737,NULL,NULL,0
249,14701853,Klotho is a novel beta-glucuronidase capable of hydrolyzing steroid beta-glucuronides,NULL,Tohyama et al.,NULL,2004,J Biol Chem,279,9777-9784,NULL,NULL,0
250,12369777,Klotho gene polymorphisms associated with bone density of aged postmenopausal women,NULL,Kawano et al.,NULL,2002,J Bone Miner Res,17,1744-1751,NULL,NULL,0
251,12475907,Cognition impairment in the genetic model of aging klotho gene mutant mice: a role of oxidative stress,NULL,Nagai et al.,NULL,2003,FASEB J,17,50-52,NULL,NULL,0
252,12362891,Klotho: a fundamental regulator of aging,NULL,Nabeshima,NULL,2002,Ageing Res Rev,1,627-638,NULL,NULL,1
253,9537419,Loss of E2F-1 reduces tumorigenesis and extends the lifespan of Rb1(+/-)mice,NULL,Yamasaki et al.,NULL,1998,Nat Genet,18,360-364,NULL,NULL,0
254,11909960,Mutant mouse models reveal the relative roles of E2F1 and E2F3 in vivo,NULL,Cloud et al.,NULL,2002,Mol Cell Biol,22,2663-2672,NULL,NULL,0
255,10594030,Regulation of a senescence checkpoint response by the E2F1 transcription factor and p14(ARF) tumor suppressor,NULL,Dimri et al.,NULL,2000,Mol Cell Biol,20,273-285,NULL,NULL,0
256,12554697,Vascular endothelial growth factor promotes proliferation of cortical neuron precursors by regulating E2F expression,NULL,Zhu et al.,NULL,2003,FASEB J,17,186-193,NULL,NULL,0
257,4025385,Noonan syndrome: the changing phenotype,NULL,Allanson et al.,NULL,1985,Am J Med Genet,21,507-514,NULL,NULL,0
258,8992867,Noonan syndrome: a clinical description emphasizing the cardiac findings,NULL,Noonan and O'Connor,NULL,1996,Acta Paediatr Jpn,38,76-83,NULL,NULL,1
259,10895047,Growth hormone therapy in noonan syndrome,NULL,Kelnar,NULL,2000,Horm Res,53,77-81,NULL,NULL,1
260,12380689,Growing old with nuclear factor-kappaB,NULL,Giardina and Hubbard,NULL,2002,Cell Stress Chaperones,7,207-212,NULL,NULL,1
261,12020944,Age-dependent modulation of NF-kappaB expression in rat adrenal gland,NULL,Medicherla et al.,NULL,2002,Mech Ageing Dev,123,1211-1227,NULL,NULL,0
262,11491660,Hydrogen peroxide activates NFkappaB and the interleukin-6 promoter through NFkappaB-inducing kinase,NULL,Zhang et al.,NULL,2001,Antioxid Redox Signal,3,493-504,NULL,NULL,0
263,11291593,Characterization of aging-associated up-regulation of constitutive nuclear factor-kappa B binding activity,NULL,Helenius et al.,NULL,2001,Antioxid Redox Signal,3,147-156,NULL,NULL,0
264,10978675,"Role of redox-regulated transcription factors in inflammation, aging and age-related diseases",NULL,Lavrovsky et al.,NULL,2000,Exp Gerontol,35,521-532,NULL,NULL,1
265,9143018,Age-related changes in the regulation of transcription factor NF-kappa B in rat brain,NULL,Korhonen et al.,NULL,1997,Neurosci Lett,225,61-64,NULL,NULL,0
