"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
280,"Bos taurus",1813,"1813","ZNF24",538969,NULL,0.092,"1813-taurus:cerevisiae"
281,"Bos taurus",1813,"1813","HIC1",786191,NULL,0.091,"1813-taurus:cerevisiae"
282,"Bos taurus",1813,"1813","ZBTB7A",788491,NULL,0.09,"1813-taurus:cerevisiae"
283,"Bos taurus",1813,"1813","A0JN94_BOV",518910,NULL,0.087,"1813-taurus:cerevisiae"
284,"Bos taurus",1813,"1813","ZNF215",529157,NULL,0.085,"1813-taurus:cerevisiae"
285,"Bos taurus",1813,"1813","ZBTB7B",509019,NULL,0.08,"1813-taurus:cerevisiae"
286,"Bos taurus",1813,"1813","ZNF677",525522,NULL,0.077,"1813-taurus:cerevisiae"
287,"Bos taurus",1813,"1813","BCL6B",100138731,NULL,0.076,"1813-taurus:cerevisiae"
288,"Bos taurus",1813,"1813","BCL6",539020,NULL,0.074,"1813-taurus:cerevisiae"
289,"Bos taurus",1813,"1813","ZNF41",531674,NULL,0.074,"1813-taurus:cerevisiae"
290,"Bos taurus",1813,"1813","ZN227_BOVI",789006,NULL,0.06,"1813-taurus:cerevisiae"
291,"Bos taurus",1813,"1813","ZBTB24",539966,NULL,0.06,"1813-taurus:cerevisiae"
292,"Bos taurus",1813,"1813","ZBTB22",538456,NULL,0.059,"1813-taurus:cerevisiae"
293,"Bos taurus",1813,"1813","PATZ1",532416,NULL,0.058,"1813-taurus:cerevisiae"
294,"Bos taurus",1813,"1813","GZF1",525199,NULL,0.058,"1813-taurus:cerevisiae"
295,"Bos taurus",1813,"1813","ZNF205",514765,NULL,0.057,"1813-taurus:cerevisiae"
296,"Bos taurus",1813,"1813","ZBTB26",540217,NULL,0.057,"1813-taurus:cerevisiae"
297,"Bos taurus",1813,"1813","ZBTB8A",541221,NULL,0.054,"1813-taurus:cerevisiae"
298,"Bos taurus",1813,"1813","ZBTB37",617314,NULL,0.052,"1813-taurus:cerevisiae"
299,"Saccharomyces cerevisiae",1813,"1813","MSN2",855053,"100%",1,"1813-taurus:cerevisiae"
300,"Saccharomyces cerevisiae",1813,"1813","MSN4",853803,NULL,0.133,"1813-taurus:cerevisiae"
301,"Bos taurus",1661,"1661","Q148L0_BOV",510596,"100%",1,"1661-taurus:cerevisiae"
302,"Saccharomyces cerevisiae",1661,"1661","VPS20",855101,"100%",1,"1661-taurus:cerevisiae"
303,"Bos taurus",772,"772","F1MV22_BOV",509652,"100%",1,"772-taurus:cerevisiae"
304,"Saccharomyces cerevisiae",772,"772","ADE4",855346,"100%",1,"772-taurus:cerevisiae"
305,"Bos taurus",169,"169","HDAC1_BOVI",404126,"92%",1,"169-taurus:cerevisiae"
306,"Bos taurus",169,"169","HDAC2",407223,NULL,0.589,"169-taurus:cerevisiae"
307,"Saccharomyces cerevisiae",169,"169","RPD3",855386,"99%",1,"169-taurus:cerevisiae"
308,"Bos taurus",811,"811","A5PKL2_BOV",519269,"40%",1,"811-taurus:cerevisiae"
309,"Bos taurus",811,"811","Q2TBH2_BOV",616503,NULL,0.199,"811-taurus:cerevisiae"
310,"Saccharomyces cerevisiae",811,"811","RAS1",854268,"100%",1,"811-taurus:cerevisiae"
311,"Saccharomyces cerevisiae",811,"811","RAS2",855625,NULL,0.299,"811-taurus:cerevisiae"
312,"Bos taurus",398,"398","F1N690_BOV",512723,"99%",1,"398-taurus:cerevisiae"
313,"Saccharomyces cerevisiae",398,"398","LAT1",855653,"100%",1,"398-taurus:cerevisiae"
314,"Bos taurus",1931,"1931","FOXO3",535530,"100%",1,"1931-taurus:cerevisiae"
315,"Bos taurus",1931,"1931","A6QLP0_BOV",618793,NULL,0.219,"1931-taurus:cerevisiae"
316,"Saccharomyces cerevisiae",1931,"1931","FKH2",855656,"100%",1,"1931-taurus:cerevisiae"
317,"Saccharomyces cerevisiae",1931,"1931","FKH1",854675,NULL,0.208,"1931-taurus:cerevisiae"
318,"Bos taurus",657,"657","Q0V897_BOV",510654,"100%",1,"657-taurus:cerevisiae"
319,"Saccharomyces cerevisiae",657,"657","HDA1",855710,"100%",1,"657-taurus:cerevisiae"
320,"Bos taurus",1185,"1185","BECN1_BOVI",527278,"100%",1,"1185-taurus:cerevisiae"
321,"Saccharomyces cerevisiae",1185,"1185","VPS30",855983,"100%",1,"1185-taurus:cerevisiae"
322,"Bos taurus",801,"801","SIRT3",614027,"99%",1,"801-taurus:cerevisiae"
323,"Bos taurus",801,"801","C6K7D3_BOV",504463,NULL,0.081,"801-taurus:cerevisiae"
324,"Saccharomyces cerevisiae",801,"801","HST2",856092,"99%",1,"801-taurus:cerevisiae"
325,"Bos taurus",495,"495","A5D7B7_BOV",508882,NULL,0.386,"495-taurus:cerevisiae"
326,"Bos taurus",495,"495","A0JNH8_BOV",617222,NULL,0.072,"495-taurus:cerevisiae"
327,"Saccharomyces cerevisiae",495,"495","DAP2",856423,"100%",1,"495-taurus:cerevisiae"
328,"Saccharomyces cerevisiae",495,"495","STE13",854394,NULL,0.077,"495-taurus:cerevisiae"
329,"Bos taurus",410,"410","1433E_BOVI",282125,"99%",1,"410-taurus:cerevisiae"
330,"Saccharomyces cerevisiae",410,"410","BMH2",851676,"100%",1,"410-taurus:cerevisiae"
331,"Saccharomyces cerevisiae",410,"410","BMH1",856924,NULL,0.691,"410-taurus:cerevisiae"
332,"Caenorhabditis elegans",2368,"2368","C17G1.7",181209,"99%",1,"2368-elegans:melanogaster"
333,"Caenorhabditis elegans",2368,"2368","K10H10.2",175107,NULL,0.373,"2368-elegans:melanogaster"
334,"Caenorhabditis elegans",2368,"2368","R08E5.2",259617,NULL,0.332,"2368-elegans:melanogaster"
335,"Caenorhabditis elegans",2368,"2368","F59A7.9",186587,NULL,0.277,"2368-elegans:melanogaster"
336,"Drosophila melanogaster",2368,"2368","CG1753",33081,"100%",1,"2368-elegans:melanogaster"
337,"Caenorhabditis elegans",3543,"3543","cco-1",172832,"100%",1,"3543-elegans:melanogaster"
338,"Drosophila melanogaster",3543,"3543","CG11015",33918,"100%",1,"3543-elegans:melanogaster"
339,"Caenorhabditis elegans",270,"270","T08B2.7",172310,"100%",1,"270-elegans:melanogaster"
340,"Caenorhabditis elegans",270,"270","ech-1",180037,NULL,0.661,"270-elegans:melanogaster"
341,"Drosophila melanogaster",270,"270","CG4389",34276,"100%",1,"270-elegans:melanogaster"
342,"Caenorhabditis elegans",829,"829","cth-2",174155,"100%",1,"829-elegans:melanogaster"
343,"Caenorhabditis elegans",829,"829","cth-1",180079,NULL,0.721,"829-elegans:melanogaster"
344,"Drosophila melanogaster",829,"829","Eip55E",37143,"100%",1,"829-elegans:melanogaster"
345,"Caenorhabditis elegans",451,"451","hda-1",179959,"86%",1,"451-elegans:melanogaster"
346,"Drosophila melanogaster",451,"451","Rpd3",38565,"99%",1,"451-elegans:melanogaster"
347,"Caenorhabditis elegans",737,"737","rsks-1",176554,"100%",1,"737-elegans:melanogaster"
348,"Drosophila melanogaster",737,"737","S6k",38654,"100%",1,"737-elegans:melanogaster"
349,"Caenorhabditis elegans",1436,"1436","nac-1",181585,"75%",1,"1436-elegans:melanogaster"
350,"Caenorhabditis elegans",1436,"1436","nac-3",176429,NULL,0.167,"1436-elegans:melanogaster"
351,"Drosophila melanogaster",1436,"1436","Indy",40049,"99%",1,"1436-elegans:melanogaster"
352,"Drosophila melanogaster",1436,"1436","Indy-2",3772456,NULL,0.234,"1436-elegans:melanogaster"
353,"Caenorhabditis elegans",1464,"1464","F23C8.5",171800,"100%",1,"1464-elegans:melanogaster"
354,"Drosophila melanogaster",1464,"1464","CG7834",43515,"100%",1,"1464-elegans:melanogaster"
355,"Drosophila melanogaster",3997,"3997","l(3)neo18",46260,"100%",1,"3997-elegans:melanogaster"
356,"Caenorhabditis elegans",49,"49","let-363",172167,"100%",1,"49-elegans:melanogaster"
357,"Drosophila melanogaster",49,"49","Tor",47396,"100%",1,"49-elegans:melanogaster"
358,"Caenorhabditis elegans",205,"205","wwp-1",171647,"100%",1,"205-elegans:melanogaster"
359,"Drosophila melanogaster",205,"205","Su(dx)",33379,"100%",1,"205-elegans:melanogaster"
360,"Caenorhabditis elegans",1201,"1201","phb-1",171768,"100%",1,"1201-elegans:melanogaster"
361,"Drosophila melanogaster",1201,"1201","l(2)37Cc",49168,"100%",1,"1201-elegans:melanogaster"
362,"Caenorhabditis elegans",49,"49","let-363",172167,"100%",1,"49-elegans:melanogaster"
363,"Drosophila melanogaster",49,"49","Tor",47396,"100%",1,"49-elegans:melanogaster"
364,"Caenorhabditis elegans",631,"631","vps-34",172280,"100%",1,"631-elegans:melanogaster"
365,"Drosophila melanogaster",631,"631","Pi3K59F",37733,"100%",1,"631-elegans:melanogaster"
366,"Caenorhabditis elegans",2711,"2711","hsf-1",173078,"100%",1,"2711-elegans:melanogaster"
367,"Drosophila melanogaster",2711,"2711","Hsf",37068,"100%",1,"2711-elegans:melanogaster"
368,"Caenorhabditis elegans",1145,"1145","phb-2",174034,"100%",1,"1145-elegans:melanogaster"
369,"Drosophila melanogaster",1145,"1145","l(2)03709",46038,"100%",1,"1145-elegans:melanogaster"
370,"Caenorhabditis elegans",558,"558","ire-1",174305,"100%",1,"558-elegans:melanogaster"
371,"Drosophila melanogaster",558,"558","Ire1",42358,"100%",1,"558-elegans:melanogaster"
372,"Caenorhabditis elegans",1124,"1124","shk-1",174536,"99%",1,"1124-elegans:melanogaster"
373,"Drosophila melanogaster",1124,"1124","Sh",32780,"100%",1,"1124-elegans:melanogaster"
374,"Caenorhabditis elegans",1349,"1349","age-1",174762,"100%",1,"1349-elegans:melanogaster"
375,"Drosophila melanogaster",1349,"1349","Pi3K92E",42446,"100%",1,"1349-elegans:melanogaster"
376,"Caenorhabditis elegans",2284,"2284","ckr-2",175341,"93%",1,"2284-elegans:melanogaster"
377,"Caenorhabditis elegans",2284,"2284","ckr-1",188774,NULL,0.054,"2284-elegans:melanogaster"
378,"Drosophila melanogaster",2284,"2284","CCKLR-17D3",32864,"95%",1,"2284-elegans:melanogaster"
379,"Drosophila melanogaster",2284,"2284","CCKLR-17D1",32860,NULL,0.233,"2284-elegans:melanogaster"
380,"Caenorhabditis elegans",689,"689","daf-2",175410,"100%",1,"689-elegans:melanogaster"
381,"Drosophila melanogaster",689,"689","InR",42549,"100%",1,"689-elegans:melanogaster"
382,"Caenorhabditis elegans",2573,"2573","clk-1",175729,"100%",1,"2573-elegans:melanogaster"
383,"Drosophila melanogaster",2573,"2573","COQ7",44007,"100%",1,"2573-elegans:melanogaster"
384,"Caenorhabditis elegans",2302,"2302","ubc-18",175985,"100%",1,"2302-elegans:melanogaster"
385,"Drosophila melanogaster",2302,"2302","UbcD10",37035,"99%",1,"2302-elegans:melanogaster"
386,"Drosophila melanogaster",2302,"2302","Ubc84D",40900,NULL,0.078,"2302-elegans:melanogaster"
387,"Caenorhabditis elegans",3064,"3064","rheb-1",176327,"82%",1,"3064-elegans:melanogaster"
388,"Drosophila melanogaster",3064,"3064","Rheb",117332,"98%",1,"3064-elegans:melanogaster"
389,"Caenorhabditis elegans",127,"127","cbp-1",176380,"100%",1,"127-elegans:melanogaster"
390,"Drosophila melanogaster",127,"127","nej",43856,"100%",1,"127-elegans:melanogaster"
391,"Caenorhabditis elegans",3847,"3847","skn-1",177343,"100%",1,"3847-elegans:melanogaster"
392,"Caenorhabditis elegans",3847,"3847","sknr-1",189139,NULL,0.349,"3847-elegans:melanogaster"
393,"Caenorhabditis elegans",2744,"2744","bec-1",177345,"100%",1,"2744-elegans:melanogaster"
394,"Drosophila melanogaster",2744,"2744","Atg6",42850,"100%",1,"2744-elegans:melanogaster"
395,"Caenorhabditis elegans",1036,"1036","atg-7",178005,"100%",1,"1036-elegans:melanogaster"
396,"Drosophila melanogaster",1036,"1036","Atg7",37141,"100%",1,"1036-elegans:melanogaster"
397,"Caenorhabditis elegans",656,"656","smk-1",179243,"100%",1,"656-elegans:melanogaster"
398,"Drosophila melanogaster",656,"656","flfl",41675,"100%",1,"656-elegans:melanogaster"
399,"Caenorhabditis elegans",2163,"2163","egl-9",179461,"100%",1,"2163-elegans:melanogaster"
400,"Drosophila melanogaster",2163,"2163","Hph",40633,"100%",1,"2163-elegans:melanogaster"
401,"Caenorhabditis elegans",784,"784","unc-51",180311,"100%",1,"784-elegans:melanogaster"
402,"Drosophila melanogaster",784,"784","Atg1",39454,"100%",1,"784-elegans:melanogaster"
403,"Caenorhabditis elegans",3237,"3237","pha-4",180357,"100%",1,"3237-elegans:melanogaster"
404,"Caenorhabditis elegans",3161,"3161","hif-1",180359,"54%",1,"3161-elegans:melanogaster"
405,"Drosophila melanogaster",3161,"3161","sim",41612,"100%",1,"3161-elegans:melanogaster"
406,"Caenorhabditis elegans",2477,"2477","dve-1",180398,"100%",1,"2477-elegans:melanogaster"
407,"Drosophila melanogaster",2477,"2477","dve",37546,"100%",1,"2477-elegans:melanogaster"
408,"Caenorhabditis elegans",549,"549","sams-4",177354,"100%",1,"549-elegans:melanogaster"
409,"Caenorhabditis elegans",549,"549","sams-3",178446,NULL,0.77,"549-elegans:melanogaster"
410,"Caenorhabditis elegans",549,"549","sams-5",177389,NULL,0.732,"549-elegans:melanogaster"
411,"Caenorhabditis elegans",549,"549","sams-1",181370,NULL,0.298,"549-elegans:melanogaster"
412,"Drosophila melanogaster",549,"549","Sam-S",48552,"100%",1,"549-elegans:melanogaster"
413,"Caenorhabditis elegans",488,"488","aak-2",181727,"99%",1,"488-elegans:melanogaster"
414,"Drosophila melanogaster",488,"488","SNF1A",43904,"100%",1,"488-elegans:melanogaster"
415,"Caenorhabditis elegans",3772,"3772","trx-1",181863,"97%",1,"3772-elegans:melanogaster"
416,"Drosophila melanogaster",3772,"3772","TrxT",31443,"100%",1,"3772-elegans:melanogaster"
417,"Caenorhabditis elegans",2284,"2284","ckr-2",175341,"93%",1,"2284-elegans:melanogaster"
418,"Caenorhabditis elegans",2284,"2284","ckr-1",188774,NULL,0.054,"2284-elegans:melanogaster"
419,"Drosophila melanogaster",2284,"2284","CCKLR-17D3",32864,"95%",1,"2284-elegans:melanogaster"
420,"Drosophila melanogaster",2284,"2284","CCKLR-17D1",32860,NULL,0.233,"2284-elegans:melanogaster"
421,"Caenorhabditis elegans",1641,"1641","rab-10",266836,"100%",1,"1641-elegans:melanogaster"
422,"Drosophila melanogaster",1641,"1641","Rab10",33025,"99%",1,"1641-elegans:melanogaster"
423,"Caenorhabditis elegans",173,"173","wwp-1",171647,"100%",1,"173-elegans:rerio"
424,"Danio rerio",173,"173","ITCH (1 of",100330031,"100%",1,"173-elegans:rerio"
425,"Caenorhabditis elegans",1235,"1235","phb-1",171768,"100%",1,"1235-elegans:rerio"
426,"Danio rerio",1235,"1235","phb",321346,"100%",1,"1235-elegans:rerio"
427,"Caenorhabditis elegans",29,"29","let-363",172167,"100%",1,"29-elegans:rerio"
428,"Danio rerio",29,"29","mtor",324254,"100%",1,"29-elegans:rerio"
429,"Caenorhabditis elegans",515,"515","vps-34",172280,"100%",1,"515-elegans:rerio"
430,"Danio rerio",515,"515","pik3c3",548346,"100%",1,"515-elegans:rerio"
431,"Caenorhabditis elegans",2837,"2837","hsf-1",173078,"100%",1,"2837-elegans:rerio"
432,"Danio rerio",2837,"2837","hsf2",140427,"100%",1,"2837-elegans:rerio"
433,"Danio rerio",2837,"2837","hsf4",503739,NULL,0.093,"2837-elegans:rerio"
434,"Caenorhabditis elegans",1238,"1238","phb-2",174034,"100%",1,"1238-elegans:rerio"
435,"Danio rerio",1238,"1238","phb2",324421,"100%",1,"1238-elegans:rerio"
436,"Caenorhabditis elegans",1073,"1073","shk-1",174536,"100%",1,"1073-elegans:rerio"
437,"Danio rerio",1073,"1073","KCNA6 (2 o",795490,"100%",1,"1073-elegans:rerio"
438,"Danio rerio",1073,"1073","",100330283,NULL,0.413,"1073-elegans:rerio"
439,"Danio rerio",1073,"1073","KCNA1 (2 o",571208,NULL,0.39,"1073-elegans:rerio"
440,"Danio rerio",1073,"1073","KCNA1 (1 o",795942,NULL,0.381,"1073-elegans:rerio"
441,"Danio rerio",1073,"1073","KCNA2 (2 o",100537815,NULL,0.372,"1073-elegans:rerio"
442,"Danio rerio",1073,"1073","KCNA5",100004160,NULL,0.305,"1073-elegans:rerio"
443,"Danio rerio",1073,"1073","KCNA10 (2 ",567521,NULL,0.261,"1073-elegans:rerio"
444,"Caenorhabditis elegans",1277,"1277","age-1",174762,"100%",1,"1277-elegans:rerio"
445,"Danio rerio",1277,"1277","pik3cg",406598,"100%",1,"1277-elegans:rerio"
446,"Danio rerio",1277,"1277","pik3cd",394174,"100%",1,"1277-elegans:rerio"
447,"Danio rerio",1277,"1277","si:rp71-17",564261,NULL,0.292,"1277-elegans:rerio"
448,"Caenorhabditis elegans",2361,"2361","ckr-2",175341,"98%",1,"2361-elegans:rerio"
449,"Caenorhabditis elegans",2361,"2361","ckr-1",188774,NULL,0.06,"2361-elegans:rerio"
450,"Danio rerio",2361,"2361","CCKAR",569038,"92%",1,"2361-elegans:rerio"
451,"Caenorhabditis elegans",443,"443","daf-2",175410,"100%",1,"443-elegans:rerio"
452,"Danio rerio",443,"443","igf1rb",245702,"100%",1,"443-elegans:rerio"
453,"Danio rerio",443,"443","igf1ra",245701,NULL,0.648,"443-elegans:rerio"
454,"Danio rerio",443,"443","insra",245699,NULL,0.355,"443-elegans:rerio"
455,"Danio rerio",443,"443","insrb",245700,NULL,0.328,"443-elegans:rerio"
456,"Caenorhabditis elegans",2606,"2606","clk-1",175729,"100%",1,"2606-elegans:rerio"
457,"Danio rerio",2606,"2606","COQ7",559504,"100%",1,"2606-elegans:rerio"
458,"Caenorhabditis elegans",3766,"3766","mdt-15",175817,"100%",1,"3766-elegans:rerio"
459,"Danio rerio",3766,"3766","med15",406346,"100%",1,"3766-elegans:rerio"
460,"Caenorhabditis elegans",2283,"2283","ubc-18",175985,"100%",1,"2283-elegans:rerio"
461,"Danio rerio",2283,"2283","ube2l3b",321943,"100%",1,"2283-elegans:rerio"
462,"Danio rerio",2283,"2283","ube2l3a",415162,NULL,0.788,"2283-elegans:rerio"
463,"Caenorhabditis elegans",2991,"2991","rheb-1",176327,"94%",1,"2991-elegans:rerio"
464,"Danio rerio",2991,"2991","rhebl1",767781,"98%",1,"2991-elegans:rerio"
465,"Caenorhabditis elegans",74,"74","cbp-1",176380,"100%",1,"74-elegans:rerio"
466,"Danio rerio",74,"74","crebbpb",100535787,"100%",1,"74-elegans:rerio"
467,"Danio rerio",74,"74","crebbpa",566841,NULL,0.577,"74-elegans:rerio"
468,"Danio rerio",74,"74","ep300a",100537254,NULL,0.309,"74-elegans:rerio"
469,"Caenorhabditis elegans",3601,"3601","sknr-1",189139,"100%",1,"3601-elegans:rerio"
470,"Caenorhabditis elegans",3601,"3601","skn-1",177343,NULL,0.476,"3601-elegans:rerio"
471,"Danio rerio",3601,"3601","nfe2l2",360149,"100%",1,"3601-elegans:rerio"
472,"Danio rerio",3601,"3601","nfe2",317765,NULL,0.081,"3601-elegans:rerio"
473,"Danio rerio",3601,"3601","nfe2l1",405781,NULL,0.062,"3601-elegans:rerio"
474,"Caenorhabditis elegans",3932,"3932","hsp-12.2",176148,"62%",1,"3932-elegans:rerio"
475,"Caenorhabditis elegans",3932,"3932","hsp-12.1",188710,NULL,0.438,"3932-elegans:rerio"
476,"Caenorhabditis elegans",3932,"3932","hsp-12.6",177778,NULL,0.208,"3932-elegans:rerio"
477,"Caenorhabditis elegans",3932,"3932","hsp-12.3",177777,NULL,0.139,"3932-elegans:rerio"
478,"Danio rerio",3932,"3932","cryabb",436943,"100%",1,"3932-elegans:rerio"
479,"Danio rerio",3932,"3932","cryaba",30393,NULL,0.329,"3932-elegans:rerio"
480,"Danio rerio",3932,"3932","cryaa",100000769,NULL,0.205,"3932-elegans:rerio"
481,"Caenorhabditis elegans",2471,"2471","sir-2.1",177924,"100%",1,"2471-elegans:rerio"
482,"Danio rerio",2471,"2471","si:dkey-10",557125,"100%",1,"2471-elegans:rerio"
483,"Danio rerio",2471,"2471","sirt3",558775,NULL,0.234,"2471-elegans:rerio"
484,"Danio rerio",2471,"2471","sirt2",322309,NULL,0.112,"2471-elegans:rerio"
485,"Caenorhabditis elegans",479,"479","smk-1",179243,"100%",1,"479-elegans:rerio"
486,"Danio rerio",479,"479","smek1",558578,"100%",1,"479-elegans:rerio"
487,"Caenorhabditis elegans",2099,"2099","egl-9",179461,"100%",1,"2099-elegans:rerio"
488,"Danio rerio",2099,"2099","egln1",436868,"100%",1,"2099-elegans:rerio"
489,"Danio rerio",2099,"2099","EGLN1 (2 o",100329385,NULL,0.567,"2099-elegans:rerio"
490,"Danio rerio",2099,"2099","egln2",559569,NULL,0.179,"2099-elegans:rerio"
491,"Danio rerio",2099,"2099","egln3",406602,NULL,0.093,"2099-elegans:rerio"
492,"Caenorhabditis elegans",1252,"1252","unc-51",180311,"100%",1,"1252-elegans:rerio"
493,"Caenorhabditis elegans",2317,"2317","pha-4",180357,"99%",1,"2317-elegans:rerio"
494,"Danio rerio",2317,"2317","foxa3",30559,"99%",1,"2317-elegans:rerio"
495,"Danio rerio",2317,"2317","foxa2",30126,NULL,0.162,"2317-elegans:rerio"
496,"Caenorhabditis elegans",2937,"2937","hif-1",180359,"100%",1,"2937-elegans:rerio"
497,"Danio rerio",2937,"2937","hif1al",393376,"94%",1,"2937-elegans:rerio"
498,"Danio rerio",2937,"2937","hif1ab",393202,NULL,0.29,"2937-elegans:rerio"
499,"Danio rerio",2937,"2937","epas1b",555192,NULL,0.275,"2937-elegans:rerio"
500,"Danio rerio",2937,"2937","epas1a",566886,NULL,0.258,"2937-elegans:rerio"
501,"Danio rerio",2937,"2937","hif1al2",497283,NULL,0.088,"2937-elegans:rerio"
502,"Danio rerio",2937,"2937","sim1b",566656,NULL,0.072,"2937-elegans:rerio"
503,"Caenorhabditis elegans",478,"478","sams-3",178446,"100%",1,"478-elegans:rerio"
504,"Caenorhabditis elegans",478,"478","sams-4",177354,NULL,0.766,"478-elegans:rerio"
505,"Caenorhabditis elegans",478,"478","sams-5",177389,NULL,0.698,"478-elegans:rerio"
506,"Caenorhabditis elegans",478,"478","sams-1",181370,NULL,0.268,"478-elegans:rerio"
507,"Danio rerio",478,"478","mat1a",334195,"100%",1,"478-elegans:rerio"
508,"Danio rerio",478,"478","mat2ab",791612,NULL,0.179,"478-elegans:rerio"
509,"Caenorhabditis elegans",457,"457","aak-2",181727,"99%",1,"457-elegans:rerio"
510,"Danio rerio",457,"457","prkaa2",572074,"100%",1,"457-elegans:rerio"
511,"Danio rerio",457,"457","prkaa1",100001198,"100%",1,"457-elegans:rerio"
512,"Caenorhabditis elegans",3799,"3799","trx-1",181863,"57%",1,"3799-elegans:rerio"
513,"Danio rerio",3799,"3799","zgc:56493",336637,"100%",1,"3799-elegans:rerio"
514,"Danio rerio",3799,"3799","zgc:92903",436734,NULL,0.577,"3799-elegans:rerio"
515,"Caenorhabditis elegans",2361,"2361","ckr-2",175341,"98%",1,"2361-elegans:rerio"
516,"Caenorhabditis elegans",2361,"2361","ckr-1",188774,NULL,0.06,"2361-elegans:rerio"
517,"Danio rerio",2361,"2361","CCKAR",569038,"92%",1,"2361-elegans:rerio"
518,"Caenorhabditis elegans",1647,"1647","rab-10",266836,"100%",1,"1647-elegans:rerio"
519,"Danio rerio",1647,"1647","RAB10",436839,"99%",1,"1647-elegans:rerio"
520,"Caenorhabditis elegans",232,"232","wwp-1",171647,"100%",1,"232-elegans:sapiens"
521,"Homo sapiens",232,"232","WWP2",11060,"100%",1,"232-elegans:sapiens"
522,"Homo sapiens",232,"232","WWP1",11059,NULL,0.237,"232-elegans:sapiens"
523,"Homo sapiens",232,"232","ITCH",83737,NULL,0.133,"232-elegans:sapiens"
524,"Caenorhabditis elegans",1431,"1431","phb-1",171768,"100%",1,"1431-elegans:sapiens"
525,"Homo sapiens",1431,"1431","PHB",5245,"100%",1,"1431-elegans:sapiens"
526,"Caenorhabditis elegans",43,"43","let-363",172167,"100%",1,"43-elegans:sapiens"
527,"Homo sapiens",43,"43","MTOR",2475,"100%",1,"43-elegans:sapiens"
528,"Caenorhabditis elegans",657,"657","vps-34",172280,"100%",1,"657-elegans:sapiens"
529,"Homo sapiens",657,"657","PIK3C3",5289,"100%",1,"657-elegans:sapiens"
530,"Caenorhabditis elegans",3360,"3360","hsf-1",173078,"100%",1,"3360-elegans:sapiens"
531,"Homo sapiens",3360,"3360","HSF2",3298,"99%",1,"3360-elegans:sapiens"
532,"Caenorhabditis elegans",1399,"1399","phb-2",174034,"100%",1,"1399-elegans:sapiens"
533,"Homo sapiens",1399,"1399","PHB2",11331,"100%",1,"1399-elegans:sapiens"
534,"Caenorhabditis elegans",407,"407","ire-1",174305,"100%",1,"407-elegans:sapiens"
535,"Homo sapiens",407,"407","ERN2",10595,NULL,0.132,"407-elegans:sapiens"
