"id","species","group","identifier","symbol","entrez_id","percentage","score","unique_grouping"
255,"Drosophila melanogaster",278,"FBpp0083010","PKD",42203,"100%",1,"278-elegans:melanogaster"
256,"Caenorhabditis elegans",505,"CE33438","pde-4",174235,"100%",1,"505-elegans:melanogaster"
257,"Drosophila melanogaster",505,"FBpp0070485","dnc",31309,"100%",1,"505-elegans:melanogaster"
258,"Caenorhabditis elegans",3610,"CE42082","dod-18",183813,"100%",1,"3610-elegans:melanogaster"
259,"Drosophila melanogaster",3610,"FBpp0079391","CG9515",3771965,"100%",1,"3610-elegans:melanogaster"
260,"Drosophila melanogaster",1582,"FBpp0070259","dor",31118,"100%",1,"1582-elegans:melanogaster"
261,"Caenorhabditis elegans",3129,"CE16968","cyc-2.1",177243,"100%",1,"3129-elegans:melanogaster"
262,"Caenorhabditis elegans",3129,"CE06565","cyc-2.2",179728,NULL,0.483,"3129-elegans:melanogaster"
263,"Drosophila melanogaster",3129,"FBpp0080446","Cyt-c-p",34996,"100%",1,"3129-elegans:melanogaster"
264,"Drosophila melanogaster",3129,"FBpp0080445","Cyt-c-d",34995,NULL,0.233,"3129-elegans:melanogaster"
265,"Caenorhabditis elegans",1077,"CE29845","eat-18",173302,"100%",1,"1077-elegans:melanogaster"
266,"Caenorhabditis elegans",202,"CE42493","eat-3",174476,"100%",1,"202-elegans:melanogaster"
267,"Drosophila melanogaster",202,"FBpp0086700","opa1-like",36578,"100%",1,"202-elegans:melanogaster"
268,"Caenorhabditis elegans",41,"CE07721","eat-6",179796,"100%",1,"41-elegans:melanogaster"
269,"Drosophila melanogaster",41,"FBpp0088502","Atpalpha",48971,"100%",1,"41-elegans:melanogaster"
270,"Caenorhabditis elegans",3351,"CE31141","nhr-48",181661,"52%",1,"3351-elegans:melanogaster"
271,"Drosophila melanogaster",3351,"FBpp0085352","EcR",35540,"100%",1,"3351-elegans:melanogaster"
272,"Caenorhabditis elegans",257,"CE01270","eef-1A.2",181044,"100%",1,"257-elegans:melanogaster"
273,"Drosophila melanogaster",257,"FBpp0087142","Ef1alpha48",36271,"100%",1,"257-elegans:melanogaster"
274,"Drosophila melanogaster",257,"FBpp0085193","Ef1alpha10",43736,NULL,0.514,"257-elegans:melanogaster"
275,"Caenorhabditis elegans",52,"CE15900","eef-2",172743,"100%",1,"52-elegans:melanogaster"
276,"Drosophila melanogaster",52,"FBpp0085265","Ef2b",35422,"100%",1,"52-elegans:melanogaster"
277,"Caenorhabditis elegans",731,"CE24928","egl-10",179707,"100%",1,"731-elegans:melanogaster"
278,"Drosophila melanogaster",731,"FBpp0074124","RSG7",32674,"100%",1,"731-elegans:melanogaster"
279,"Caenorhabditis elegans",221,"CE08940","egl-3",179412,"100%",1,"221-elegans:melanogaster"
280,"Drosophila melanogaster",221,"FBpp0084420","amon",43215,"100%",1,"221-elegans:melanogaster"
281,"Caenorhabditis elegans",365,"CE19897","egl-4",176991,"100%",1,"365-elegans:melanogaster"
282,"Drosophila melanogaster",365,"FBpp0077706","Pkg21D",33253,"75%",1,"365-elegans:melanogaster"
283,"Caenorhabditis elegans",604,"CE00543","egl-45",176094,"100%",1,"604-elegans:melanogaster"
284,"Drosophila melanogaster",604,"FBpp0078584","eIF3-S10",40563,"100%",1,"604-elegans:melanogaster"
285,"Caenorhabditis elegans",1487,"CE21211","lin-40",178788,"100%",1,"1487-elegans:melanogaster"
286,"Drosophila melanogaster",1487,"FBpp0078382","MTA1-like",40693,"100%",1,"1487-elegans:melanogaster"
287,"Caenorhabditis elegans",1196,"CE20310","eif-3.B",175138,"100%",1,"1196-elegans:melanogaster"
288,"Drosophila melanogaster",1196,"FBpp0086097","eIF3-S9",36981,"100%",1,"1196-elegans:melanogaster"
289,"Caenorhabditis elegans",3011,"CE00932","eif-3.F",174478,"100%",1,"3011-elegans:melanogaster"
290,"Drosophila melanogaster",3011,"FBpp0078532","CG9769",40587,"100%",1,"3011-elegans:melanogaster"
291,"Drosophila melanogaster",3011,"FBpp0085334","CG8335",35547,NULL,0.199,"3011-elegans:melanogaster"
292,"Caenorhabditis elegans",3604,"CE31536","elt-6",176993,"100%",1,"3604-elegans:melanogaster"
293,"Caenorhabditis elegans",3604,"CE28339","egl-18",176992,NULL,0.211,"3604-elegans:melanogaster"
294,"Drosophila melanogaster",3604,"FBpp0079583","GATAd",34395,"100%",1,"3604-elegans:melanogaster"
295,"Caenorhabditis elegans",454,"CE07806","erm-1",172174,"100%",1,"454-elegans:melanogaster"
296,"Drosophila melanogaster",454,"FBpp0071213","Moe",31816,"99%",1,"454-elegans:melanogaster"
297,"Caenorhabditis elegans",1442,"CE28787","ero-1",173325,"100%",1,"1442-elegans:melanogaster"
298,"Caenorhabditis elegans",197,"CE18372","qars-1",178415,"100%",1,"197-elegans:melanogaster"
299,"Drosophila melanogaster",197,"FBpp0084240","Aats-gln",45786,"100%",1,"197-elegans:melanogaster"
300,"Caenorhabditis elegans",298,"CE09163","tkt-1",177906,"100%",1,"298-elegans:melanogaster"
301,"Drosophila melanogaster",298,"FBpp0081370","CG8036",41027,"100%",1,"298-elegans:melanogaster"
302,"Drosophila melanogaster",298,"FBpp0074898","CG5103",40012,NULL,0.415,"298-elegans:melanogaster"
303,"Caenorhabditis elegans",3208,"CE09232","F08B4.7",177674,"100%",1,"3208-elegans:melanogaster"
304,"Drosophila melanogaster",3208,"FBpp0083134","snRNP-U1-C",42274,"100%",1,"3208-elegans:melanogaster"
305,"Caenorhabditis elegans",2696,"CE24890","F09G8.3",184267,"100%",1,"2696-elegans:melanogaster"
306,"Drosophila melanogaster",2696,"FBpp0081263","mRpS9",40932,"100%",1,"2696-elegans:melanogaster"
307,"Caenorhabditis elegans",2423,"CE31477","F13G3.7",172478,"99%",1,"2423-elegans:melanogaster"
308,"Caenorhabditis elegans",2423,"CE36622","Y43C5B.3",177922,NULL,0.152,"2423-elegans:melanogaster"
309,"Drosophila melanogaster",2423,"FBpp0084118","CG5805",42950,"99%",1,"2423-elegans:melanogaster"
310,"Caenorhabditis elegans",199,"CE05629","F14B4.3",172752,"100%",1,"199-elegans:melanogaster"
311,"Drosophila melanogaster",199,"FBpp0077714","RpI135",33210,"100%",1,"199-elegans:melanogaster"
312,"Caenorhabditis elegans",679,"CE20700","F19B6.1",178181,"100%",1,"679-elegans:melanogaster"
313,"Drosophila melanogaster",679,"FBpp0086069","l(2)k01209",36953,"100%",1,"679-elegans:melanogaster"
314,"Caenorhabditis elegans",3957,"CE03250","F21D5.8",184770,"100%",1,"3957-elegans:melanogaster"
315,"Drosophila melanogaster",3957,"FBpp0082767","mRpS33",41991,"100%",1,"3957-elegans:melanogaster"
316,"Caenorhabditis elegans",1430,"CE32634","F21H12.1",174019,"100%",1,"1430-elegans:melanogaster"
317,"Drosophila melanogaster",1430,"FBpp0077900","CG5585",40239,"100%",1,"1430-elegans:melanogaster"
318,"Caenorhabditis elegans",293,"CE40504","daf-10",184883,"100%",1,"293-elegans:melanogaster"
319,"Drosophila melanogaster",293,"FBpp0076386","Oseg1",38957,"100%",1,"293-elegans:melanogaster"
320,"Caenorhabditis elegans",1674,"CE30764","symk-1",182490,"100%",1,"1674-elegans:melanogaster"
321,"Drosophila melanogaster",1674,"FBpp0078372","Sym",40709,"100%",1,"1674-elegans:melanogaster"
322,"Caenorhabditis elegans",777,"CE04285","acs-22",181138,"100%",1,"777-elegans:melanogaster"
323,"Caenorhabditis elegans",777,"CE39728","acs-20",178190,"100%",1,"777-elegans:melanogaster"
324,"Drosophila melanogaster",777,"FBpp0289859","Fatp",44227,"100%",1,"777-elegans:melanogaster"
325,"Drosophila melanogaster",777,"FBpp0071865","CG30194",37657,"100%",1,"777-elegans:melanogaster"
326,"Drosophila melanogaster",777,"FBpp0072175","CG3394",37887,NULL,0.085,"777-elegans:melanogaster"
327,"Caenorhabditis elegans",1073,"CE09807","sac-1",172778,"100%",1,"1073-elegans:melanogaster"
328,"Drosophila melanogaster",1073,"FBpp0072546","Sac1",38137,"100%",1,"1073-elegans:melanogaster"
329,"Caenorhabditis elegans",2928,"CE29308","F33D4.5",177549,"100%",1,"2928-elegans:melanogaster"
330,"Drosophila melanogaster",2928,"FBpp0081322","mRpL1",40980,"100%",1,"2928-elegans:melanogaster"
331,"Caenorhabditis elegans",3432,"CE43127","cutl-17",185474,"94%",1,"3432-elegans:melanogaster"
332,"Caenorhabditis elegans",3432,"CE37517","cutl-28",176895,"89%",1,"3432-elegans:melanogaster"
333,"Drosophila melanogaster",3432,"FBpp0085151","mey",43715,"100%",1,"3432-elegans:melanogaster"
334,"Drosophila melanogaster",3432,"FBpp0084851","neo",43523,NULL,0.493,"3432-elegans:melanogaster"
335,"Caenorhabditis elegans",2612,"CE38186","F43D2.1",185704,"99%",1,"2612-elegans:melanogaster"
336,"Drosophila melanogaster",2612,"FBpp0085295","CycK",49816,"100%",1,"2612-elegans:melanogaster"
337,"Caenorhabditis elegans",3213,"CE41652","F43E2.7",174207,"100%",1,"3213-elegans:melanogaster"
338,"Drosophila melanogaster",3213,"FBpp0072379","Mtch",38026,"100%",1,"3213-elegans:melanogaster"
339,"Drosophila melanogaster",3213,"FBpp0071101","CG10920",31688,NULL,0.153,"3213-elegans:melanogaster"
340,"Caenorhabditis elegans",744,"CE34018","F43G9.1",172655,"100%",1,"744-elegans:melanogaster"
341,"Caenorhabditis elegans",3676,"CE20849","F53F4.11",179849,"100%",1,"3676-elegans:melanogaster"
342,"Drosophila melanogaster",3676,"FBpp0079306","CG13096",34183,"100%",1,"3676-elegans:melanogaster"
343,"Caenorhabditis elegans",98,"CE16116","F55B11.1",178381,"100%",1,"98-elegans:melanogaster"
344,"Drosophila melanogaster",98,"FBpp0082172","ry",41605,"100%",1,"98-elegans:melanogaster"
345,"Caenorhabditis elegans",1499,"CE26815","F55B12.4",3565786,"100%",1,"1499-elegans:melanogaster"
346,"Drosophila melanogaster",1499,"FBpp0078373","CG2100",40707,"100%",1,"1499-elegans:melanogaster"
347,"Caenorhabditis elegans",2438,"CE18744","aakb-1",181492,"100%",1,"2438-elegans:melanogaster"
348,"Caenorhabditis elegans",2438,"CE22044","aakb-2",176552,NULL,0.281,"2438-elegans:melanogaster"
349,"Drosophila melanogaster",2438,"FBpp0087705","alc",35931,"100%",1,"2438-elegans:melanogaster"
350,"Caenorhabditis elegans",3166,"CE11420","F59A3.3",172204,"100%",1,"3166-elegans:melanogaster"
351,"Drosophila melanogaster",3166,"FBpp0078694","mRpL24",33703,"100%",1,"3166-elegans:melanogaster"
352,"Caenorhabditis elegans",466,"CE03436","idh-1",177775,"98%",1,"466-elegans:melanogaster"
353,"Drosophila melanogaster",466,"FBpp0076393","Idh",44291,"100%",1,"466-elegans:melanogaster"
354,"Caenorhabditis elegans",3040,"CE11462","exos-3",186604,"100%",1,"3040-elegans:melanogaster"
355,"Drosophila melanogaster",3040,"FBpp0077551","Rrp40",319033,"100%",1,"3040-elegans:melanogaster"
356,"Caenorhabditis elegans",3126,"CE11464","F59C6.5",172933,"100%",1,"3126-elegans:melanogaster"
357,"Drosophila melanogaster",3126,"FBpp0077209","Pdsw",44228,"100%",1,"3126-elegans:melanogaster"
358,"Caenorhabditis elegans",1376,"CE18302","fat-6",178122,"100%",1,"1376-elegans:melanogaster"
359,"Caenorhabditis elegans",1376,"CE09320","fat-7",179100,NULL,0.759,"1376-elegans:melanogaster"
360,"Caenorhabditis elegans",1376,"CE16551","fat-5",180162,NULL,0.357,"1376-elegans:melanogaster"
361,"Drosophila melanogaster",1376,"FBpp0082095","desat1",117369,"98%",1,"1376-elegans:melanogaster"
362,"Drosophila melanogaster",1376,"FBpp0082064","desat2",41536,NULL,0.442,"1376-elegans:melanogaster"
363,"Drosophila melanogaster",1376,"FBpp0075926","Fad2",44006,NULL,0.277,"1376-elegans:melanogaster"
364,"Drosophila melanogaster",1376,"FBpp0082205","CG8630",41629,NULL,0.074,"1376-elegans:melanogaster"
365,"Caenorhabditis elegans",901,"CE21023","fbp-1",266822,"100%",1,"901-elegans:melanogaster"
366,"Drosophila melanogaster",901,"FBpp0080854","fbp",35265,"100%",1,"901-elegans:melanogaster"
367,"Caenorhabditis elegans",3489,"CE19476","frh-1",174002,"99%",1,"3489-elegans:melanogaster"
368,"Drosophila melanogaster",3489,"FBpp0071283","fh",31845,"100%",1,"3489-elegans:melanogaster"
369,"Caenorhabditis elegans",1108,"CE03389","ftt-2",181348,"100%",1,"1108-elegans:melanogaster"
370,"Caenorhabditis elegans",1108,"CE06200","par-5",178113,NULL,0.141,"1108-elegans:melanogaster"
371,"Drosophila melanogaster",1108,"FBpp0087502","14-3-3zeta",36059,"99%",1,"1108-elegans:melanogaster"
372,"Caenorhabditis elegans",218,"CE24044","apd-3",173701,"100%",1,"218-elegans:melanogaster"
373,"Drosophila melanogaster",218,"FBpp0073673","g",44819,"100%",1,"218-elegans:melanogaster"
374,"Caenorhabditis elegans",459,"CE11980","gas-1",181646,"100%",1,"459-elegans:melanogaster"
375,"Caenorhabditis elegans",459,"CE00702","nduf-2.2",188912,NULL,0.783,"459-elegans:melanogaster"
376,"Drosophila melanogaster",459,"FBpp0088174","CG1970",43798,"99%",1,"459-elegans:melanogaster"
377,"Caenorhabditis elegans",581,"CE32886","gcs-1",174438,"100%",1,"581-elegans:melanogaster"
378,"Drosophila melanogaster",581,"FBpp0071063","Gclc",53581,"100%",1,"581-elegans:melanogaster"
379,"Caenorhabditis elegans",3833,"CE41889","E01A2.1",171998,"100%",1,"3833-elegans:melanogaster"
380,"Drosophila melanogaster",3833,"FBpp0083729","Gclm",248194,"100%",1,"3833-elegans:melanogaster"
381,"Caenorhabditis elegans",460,"CE39445","gdi-1",178402,"100%",1,"460-elegans:melanogaster"
382,"Drosophila melanogaster",460,"FBpp0079458","Gdi",34264,"100%",1,"460-elegans:melanogaster"
383,"Caenorhabditis elegans",4255,"CE03458","gpc-1",181424,"100%",1,"4255-elegans:melanogaster"
384,"Drosophila melanogaster",4255,"FBpp0087726","Ggamma1",35881,"100%",1,"4255-elegans:melanogaster"
385,"Caenorhabditis elegans",743,"CE07370","gpd-3",180601,"100%",1,"743-elegans:melanogaster"
386,"Caenorhabditis elegans",743,"CE07371","gpd-2",3565504,"100%",1,"743-elegans:melanogaster"
387,"Caenorhabditis elegans",743,"CE02343","gpd-1",174603,NULL,0.596,"743-elegans:melanogaster"
388,"Caenorhabditis elegans",743,"CE01568","gpd-4",174578,NULL,0.59,"743-elegans:melanogaster"
389,"Drosophila melanogaster",743,"FBpp0073922","Gapdh2",32545,"99%",1,"743-elegans:melanogaster"
390,"Drosophila melanogaster",743,"FBpp0087977","Gapdh1",35728,NULL,0.918,"743-elegans:melanogaster"
391,"Caenorhabditis elegans",275,"CE36253","gpi-1",173227,"100%",1,"275-elegans:melanogaster"
392,"Drosophila melanogaster",275,"FBpp0087760","Pgi",35886,"100%",1,"275-elegans:melanogaster"
393,"Caenorhabditis elegans",2226,"CE30119","gro-1",175725,"100%",1,"2226-elegans:melanogaster"
394,"Drosophila melanogaster",2226,"FBpp0084088","CG31381",192528,"100%",1,"2226-elegans:melanogaster"
395,"Caenorhabditis elegans",4210,"CE17966","H06H21.8",186700,"100%",1,"4210-elegans:melanogaster"
396,"Caenorhabditis elegans",4210,"CE39140","D1044.1",175763,NULL,0.171,"4210-elegans:melanogaster"
397,"Drosophila melanogaster",4210,"FBpp0288494","CG31370",43060,"100%",1,"4210-elegans:melanogaster"
398,"Drosophila melanogaster",4210,"FBpp0084203","CG13659",43059,NULL,0.589,"4210-elegans:melanogaster"
399,"Drosophila melanogaster",4210,"FBpp0271869","CG13658",43055,NULL,0.428,"4210-elegans:melanogaster"
400,"Drosophila melanogaster",4210,"FBpp0084202","CG11893",43056,NULL,0.421,"4210-elegans:melanogaster"
401,"Drosophila melanogaster",4210,"FBpp0084200","CG31104",43054,NULL,0.415,"4210-elegans:melanogaster"
402,"Drosophila melanogaster",4210,"FBpp0084199","CG31300",326132,NULL,0.405,"4210-elegans:melanogaster"
403,"Drosophila melanogaster",4210,"FBpp0084205","CG31436",318734,NULL,0.397,"4210-elegans:melanogaster"
404,"Caenorhabditis elegans",235,"CE18826","H28O16.1",173134,"100%",1,"235-elegans:melanogaster"
405,"Drosophila melanogaster",235,"FBpp0071794","blw",37617,"100%",1,"235-elegans:melanogaster"
406,"Caenorhabditis elegans",1891,"CE01943","his-71",181057,"55%",1,"1891-elegans:melanogaster"
407,"Drosophila melanogaster",1891,"FBpp0078649","His3.3A",33736,"100%",1,"1891-elegans:melanogaster"
408,"Drosophila melanogaster",1891,"FBpp0071280","His3.3B",33736,"100%",1,"1891-elegans:melanogaster"
409,"Caenorhabditis elegans",585,"CE30961","hpk-1",180695,"100%",1,"585-elegans:melanogaster"
410,"Drosophila melanogaster",585,"FBpp0072450","hipk",38070,"100%",1,"585-elegans:melanogaster"
411,"Caenorhabditis elegans",1576,"CE39251","hrp-1",177101,"100%",1,"1576-elegans:melanogaster"
412,"Drosophila melanogaster",1576,"FBpp0082316","Hrb87F",48535,"43%",1,"1576-elegans:melanogaster"
413,"Drosophila melanogaster",1576,"FBpp0084669","Hrb98DE",43385,NULL,0.298,"1576-elegans:melanogaster"
414,"Caenorhabditis elegans",2711,"CE22380","hsf-1",173078,"100%",1,"2711-elegans:melanogaster"
415,"Drosophila melanogaster",2711,"FBpp0110266","Hsf",37068,"100%",1,"2711-elegans:melanogaster"
416,"Caenorhabditis elegans",4106,"CE00994","sip-1",176471,"100%",1,"4106-elegans:melanogaster"
417,"Caenorhabditis elegans",4106,"CE14251","hsp-16.49",179288,NULL,0.16,"4106-elegans:melanogaster"
418,"Caenorhabditis elegans",4106,"CE14249","hsp-16.11",179289,NULL,0.153,"4106-elegans:melanogaster"
419,"Caenorhabditis elegans",4106,"CE22003","hsp-16.41",178660,NULL,0.146,"4106-elegans:melanogaster"
420,"Caenorhabditis elegans",4106,"CE22002","hsp-16.2",178659,NULL,0.138,"4106-elegans:melanogaster"
421,"Caenorhabditis elegans",4106,"CE09268","F08H9.4",184215,NULL,0.119,"4106-elegans:melanogaster"
422,"Drosophila melanogaster",4106,"FBpp0076182","Hsp27",39078,"100%",1,"4106-elegans:melanogaster"
423,"Drosophila melanogaster",4106,"FBpp0076181","Hsp23",39077,NULL,0.275,"4106-elegans:melanogaster"
424,"Drosophila melanogaster",4106,"FBpp0076224","Hsp26",39075,NULL,0.249,"4106-elegans:melanogaster"
425,"Drosophila melanogaster",4106,"FBpp0076223","Hsp67Ba",39076,NULL,0.214,"4106-elegans:melanogaster"
426,"Drosophila melanogaster",4106,"FBpp0076225","Hsp67Bc",39071,NULL,0.159,"4106-elegans:melanogaster"
427,"Drosophila melanogaster",4106,"FBpp0100010","Hsp22",3772576,NULL,0.087,"4106-elegans:melanogaster"
428,"Caenorhabditis elegans",146,"CE08177","hsp-3",180880,"100%",1,"146-elegans:melanogaster"
429,"Caenorhabditis elegans",146,"CE07244","hsp-4",174203,NULL,0.334,"146-elegans:melanogaster"
430,"Drosophila melanogaster",146,"FBpp0073445","Hsc70-3",32133,"100%",1,"146-elegans:melanogaster"
431,"Caenorhabditis elegans",174,"CE08631","hsp-6",178873,"100%",1,"174-elegans:melanogaster"
432,"Drosophila melanogaster",174,"FBpp0086694","Hsc70-5",36583,"100%",1,"174-elegans:melanogaster"
433,"Caenorhabditis elegans",4106,"CE00994","sip-1",176471,"100%",1,"4106-elegans:melanogaster"
434,"Caenorhabditis elegans",4106,"CE14251","hsp-16.49",179288,NULL,0.16,"4106-elegans:melanogaster"
435,"Caenorhabditis elegans",4106,"CE14249","hsp-16.11",179289,NULL,0.153,"4106-elegans:melanogaster"
436,"Caenorhabditis elegans",4106,"CE22003","hsp-16.41",178660,NULL,0.146,"4106-elegans:melanogaster"
437,"Caenorhabditis elegans",4106,"CE22002","hsp-16.2",178659,NULL,0.138,"4106-elegans:melanogaster"
438,"Caenorhabditis elegans",4106,"CE09268","F08H9.4",184215,NULL,0.119,"4106-elegans:melanogaster"
439,"Drosophila melanogaster",4106,"FBpp0076182","Hsp27",39078,"100%",1,"4106-elegans:melanogaster"
440,"Drosophila melanogaster",4106,"FBpp0076181","Hsp23",39077,NULL,0.275,"4106-elegans:melanogaster"
441,"Drosophila melanogaster",4106,"FBpp0076224","Hsp26",39075,NULL,0.249,"4106-elegans:melanogaster"
442,"Drosophila melanogaster",4106,"FBpp0076223","Hsp67Ba",39076,NULL,0.214,"4106-elegans:melanogaster"
443,"Drosophila melanogaster",4106,"FBpp0076225","Hsp67Bc",39071,NULL,0.159,"4106-elegans:melanogaster"
444,"Drosophila melanogaster",4106,"FBpp0100010","Hsp22",3772576,NULL,0.087,"4106-elegans:melanogaster"
445,"Caenorhabditis elegans",4106,"CE00994","sip-1",176471,"100%",1,"4106-elegans:melanogaster"
446,"Caenorhabditis elegans",4106,"CE14251","hsp-16.49",179288,NULL,0.16,"4106-elegans:melanogaster"
447,"Caenorhabditis elegans",4106,"CE14249","hsp-16.11",179289,NULL,0.153,"4106-elegans:melanogaster"
448,"Caenorhabditis elegans",4106,"CE22003","hsp-16.41",178660,NULL,0.146,"4106-elegans:melanogaster"
449,"Caenorhabditis elegans",4106,"CE22002","hsp-16.2",178659,NULL,0.138,"4106-elegans:melanogaster"
450,"Caenorhabditis elegans",4106,"CE09268","F08H9.4",184215,NULL,0.119,"4106-elegans:melanogaster"
451,"Drosophila melanogaster",4106,"FBpp0076182","Hsp27",39078,"100%",1,"4106-elegans:melanogaster"
452,"Drosophila melanogaster",4106,"FBpp0076181","Hsp23",39077,NULL,0.275,"4106-elegans:melanogaster"
453,"Drosophila melanogaster",4106,"FBpp0076224","Hsp26",39075,NULL,0.249,"4106-elegans:melanogaster"
454,"Drosophila melanogaster",4106,"FBpp0076223","Hsp67Ba",39076,NULL,0.214,"4106-elegans:melanogaster"
455,"Drosophila melanogaster",4106,"FBpp0076225","Hsp67Bc",39071,NULL,0.159,"4106-elegans:melanogaster"
456,"Drosophila melanogaster",4106,"FBpp0100010","Hsp22",3772576,NULL,0.087,"4106-elegans:melanogaster"
457,"Caenorhabditis elegans",4106,"CE00994","sip-1",176471,"100%",1,"4106-elegans:melanogaster"
