id,compound_id,species,strain,dosage,avg_lifespan_change_percent,max_lifespan_change_percent,gender,significance,pubmed_id,notes,biblio_id,last_modified,pvalue
184,2708,Caenorhabditis elegans,N2,0.5 mM,38,NULL,,S,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",17963,09/06/2020 18:54,NULL
185,2708,Caenorhabditis elegans,N2,5 mM,52,NULL,,S,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",17963,09/06/2020 18:54,NULL
186,2708,Caenorhabditis elegans,N2,5 mM,42,NULL,,S,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",17963,09/06/2020 18:54,NULL
187,2708,Caenorhabditis elegans,N2,0.05 mM,38,NULL,,S,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",17963,09/06/2020 18:54,NULL
188,2708,Caenorhabditis elegans,N2,10 mM,52,NULL,,S,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",17963,09/06/2020 18:54,NULL
189,2708,Caenorhabditis elegans,N2,0.5 mM,54,NULL,,S,10968795,"EUK-134 treatment resulted in a shortened life-span in the house fly, Musca domestica (PMID:12031907).",17963,09/06/2020 18:54,NULL
190,2791,Caenorhabditis elegans,N2,80 ug/ml,2.9,NULL,,S,10843344,Treatment failed to extend maximum lifespan.,17961,09/06/2020 18:54,NULL
191,2728,Caenorhabditis elegans,N2,10 mM,29,NULL,,S,10968795,EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17963,09/06/2020 18:54,NULL
192,2728,Caenorhabditis elegans,N2,0.05 mM,33,NULL,,S,10968795,EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17963,09/06/2020 18:54,NULL
193,2728,Caenorhabditis elegans,N2,5 mM,29,NULL,,S,10968795,EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17963,09/06/2020 18:54,NULL
194,2728,Caenorhabditis elegans,N2,0.5 mM,38,NULL,,S,10968795,EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17963,09/06/2020 18:54,NULL
195,2755,Drosophila melanogaster,Canton S,5*10^-6 %,3.2,NULL,Female,NS,11087911,,17975,09/06/2020 18:54,NULL
196,2755,Drosophila melanogaster,Canton S,1*10^-9 %,7.1,NULL,Female,NS,11087911,,17975,09/06/2020 18:54,NULL
197,2755,Drosophila melanogaster,Canton S,1*10^-6 %,3.2,NULL,Female,NS,11087911,,17975,09/06/2020 18:54,NULL
198,2728,Caenorhabditis elegans,N2,5 mM,33,NULL,,S,10968795,EUK-8 treatment has been reported to shorten lifespan in the house fly at concentrations greater than 0.5 mM (PMID:12031907).,17963,09/06/2020 18:54,NULL
199,2755,Drosophila melanogaster,Canton S,1*10^-7 %,10.8,NULL,Male,S,11087911,,17975,09/06/2020 18:54,NULL
200,2755,Drosophila melanogaster,Canton S,5*10^-6 %,11.3,NULL,Male,S,11087911,,17975,09/06/2020 18:54,NULL
201,2755,Drosophila melanogaster,Canton S,1*10^-7 %,11.8,NULL,Female,S,11087911,,17975,09/06/2020 18:54,NULL
202,2755,Drosophila melanogaster,Canton S,1*10^-6 %,12.8,NULL,Male,S,11087911,,17975,09/06/2020 18:54,NULL
203,2755,Drosophila melanogaster,Canton S,1*10^-8 %,13.4,NULL,Female,S,11087911,,17975,09/06/2020 18:54,NULL
204,2802,Mus musculus,CBA,20 mg/l,5.4,7.5,NULL,S,11445596,Drug taken for 5 consecutive days each month.,17984,09/06/2020 18:54,NULL
205,2755,Drosophila melanogaster,Canton S,1*10^-8 %,12,NULL,Male,S,11087911,,17975,09/06/2020 18:54,NULL
206,2755,Drosophila melanogaster,Canton S,1*10^-9 %,16.6,NULL,Male,S,11087911,,17975,09/06/2020 18:54,NULL
207,2930,Saccharomyces cerevisiae,W303R,0.5 mg/ml,0,NULL,,NS,11805047,Replicative lifespan assay. It fails to extend average lifespan.,17988,09/06/2020 18:54,NULL
208,3051,Rattus norvegicus,,5 µg/rat. 5 times a week,0,10.4,Female,O,11707921,,17987,09/06/2020 18:54,NULL
209,2724,Drosophila melanogaster,Canton S,5 mM,40,41,,O,11792861,,17989,09/06/2020 18:54,NULL
210,2710,Saccharomyces cerevisiae,PSY316,1 M,49.8,NULL,,O,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude isn't reported.,17990,09/06/2020 18:54,NULL
211,2802,Drosophila melanogaster,Oregon R,100 µg/ml,14,33,,S,11909680,,17991,09/06/2020 18:54,NULL
212,2732,Saccharomyces cerevisiae,PSY316,1 M,36.8,NULL,,O,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude isn't reported.,17990,09/06/2020 18:54,NULL
213,2701,Saccharomyces cerevisiae,PSY316,10%,19.8,NULL,,O,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude isn't reported.,17990,09/06/2020 18:54,NULL
214,2701,Saccharomyces cerevisiae,PSY316,20%,63.1,NULL,,O,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude isn't reported.,17990,09/06/2020 18:54,NULL
215,2783,Drosophila melanogaster,D-32,200 mg/l,24.3,NULL,Male,S,12447464,,17995,09/06/2020 18:54,NULL
216,2766,Saccharomyces cerevisiae,PSY316,1 M,29.9,NULL,,O,12391171,Replicative lifespan assay. The control had 2% D-glucose. The maximum lifespan was also extended significantly but the magnitude of the effect was not reported.,17990,09/06/2020 18:54,NULL
217,2783,Drosophila melanogaster,D-32,0.2 mg/l,19.5,NULL,Male,S,12447464,,17995,09/06/2020 18:54,NULL
218,2783,Drosophila melanogaster,D-32,2 mg/l,26.4,NULL,Male,S,12447464,,17995,09/06/2020 18:54,NULL
219,2728,Caenorhabditis elegans,N2,5 mM,-83.9,NULL,,S,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
220,2728,Caenorhabditis elegans,N2,5 mM,-83.7,NULL,,S,12521609,Lifespan assay conducted on axenic medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
221,2728,Caenorhabditis elegans,N2,5 mM,-81,NULL,,S,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
222,2728,Caenorhabditis elegans,N2,0.5 mM,-26.5,NULL,,S,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
223,2728,Caenorhabditis elegans,N2,0.5 mM,-33.1,NULL,Male,S,12521609,Lifespan assay conducted on solid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
224,2728,Caenorhabditis elegans,N2,0.5 mM,-26.6,NULL,,S,12521609,Lifespan assay conducted on axenic medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
225,2728,Caenorhabditis elegans,N2,0.5 mM,-21.1,NULL,,S,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
226,2728,Caenorhabditis elegans,N2,0.05 mM,-12.9,NULL,Male,S,12521609,Lifespan assay conducted on solid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
227,2728,Caenorhabditis elegans,N2,0.5 mM,-10.7,NULL,,S,12521609,Lifespan assay conducted on axenic medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
228,2728,Caenorhabditis elegans,N2,0.05 mM,-6.1,NULL,,S,12521609,Lifespan assay conducted on solid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
229,2783,Drosophila melanogaster,D-32,200 mg/l,NULL,NULL,Female,NS,12447464,,17995,09/06/2020 18:54,NULL
230,2728,Caenorhabditis elegans,N2,0.05 mM,-5.7,NULL,,NS,12521609,Lifespan assay conducted on axenic medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
231,2728,Caenorhabditis elegans,N2,0.05 mM,-0.9,NULL,,NS,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
232,2728,Caenorhabditis elegans,N2,0.05 mM,-0.9,NULL,,NS,12521609,Lifespan assay conducted on axenic medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
233,2753,Saccharomyces cerevisiae,PSY316AT MATα,10 µM,31,NULL,NULL,S,12939617,,18012,17/08/2020 17:07,NULL
234,2728,Caenorhabditis elegans,N2,0.05 mM,3,NULL,,NS,12521609,Lifespan assay conducted on liquid medium. EUK-8 treatment has been reported to shorten life-span in the house fly at concetrations greater than 0.5 mM (PMID:12031907).,17999,09/06/2020 18:54,NULL
235,2699,Saccharomyces cerevisiae,PSY316AT MATα,10 µM,60.7,NULL,NULL,S,12939617,,18012,17/08/2020 17:08,NULL
236,2707,Saccharomyces cerevisiae,PSY316AT MATα,10 µM,55,NULL,NULL,S,12939617,,18012,17/08/2020 17:08,NULL
237,2699,Saccharomyces cerevisiae,PSY316AT MATα,100 µM,40,NULL,NULL,S,12939617,,18012,17/08/2020 17:08,NULL
238,2699,Saccharomyces cerevisiae,PSY316AT MATα,500 µM,39.5,NULL,NULL,S,12939617,,18012,17/08/2020 17:08,NULL
239,2699,Saccharomyces cerevisiae,PSY316AT MATα,10 µM,70,NULL,NULL,S,12939617,,18012,17/08/2020 17:08,NULL
240,3013,Mus musculus,C3H/HeJ,500 ppm ad libitum in diet,23.6,NULL,Male,S,12954483,,18020,09/06/2020 18:54,NULL
241,2959,Rattus norvegicus,LIO,5 mg/day,7,5.5,Female,S,14618027,Mean lifespan of the last 10% survivors increased by 12% (see reference for detailed information).,18021,09/06/2020 18:54,NULL
242,2771,Mus musculus,C3H/Sn,"2 mg, 5 times a week",21,26,Female,S,14618027,Mean lifespan of the last 10% survivors increased by 28.4% (see reference). Treatment offered protection from mammary adenocarcinomas.,18021,09/06/2020 18:54,NULL
243,2832,Caenorhabditis elegans,N2,50 µg/ml,6,NULL,,S,14706236,Lifespan assay conducted at 20 degrees celsius.,18023,09/06/2020 18:54,NULL
244,2791,Caenorhabditis elegans,N2,400 µg/ml,11,NULL,,S,14706236,Lifespan assay conducted at 25 degrees celsius.,18023,09/06/2020 18:54,NULL
245,2832,Caenorhabditis elegans,N2,150 µg/ml,18,NULL,,S,14706236,Lifespan assay conducted at 20 degrees celsius.,18023,09/06/2020 18:54,NULL
246,2832,Caenorhabditis elegans,N2,150 µg/ml,9,NULL,,S,14706236,Lifespan assays conducted at 20 degrees celsius.,18023,09/06/2020 18:54,NULL
247,2924,Mus musculus,Sprague-Dawley,0.002,10.6,NULL,MALE,S,15247057,,18027,15/08/2020 10:06,NULL
248,3061,Mus musculus,Sprague-Dawley,80 mg/L,6.4,NULL,Male,S,15247057,,18027,09/06/2020 18:54,NULL
249,2707,Drosophila melanogaster,Canton S,100 µm,23,NULL,,S,15254550,,18029,09/06/2020 18:54,NULL
250,2699,Caenorhabditis elegans,N2,100 µm,10,NULL,,S,15254550,,18029,09/06/2020 18:54,NULL
251,2699,Drosophila melanogaster,Canton S,100 µm,16,NULL,Male,S,15254550,,18029,09/06/2020 18:54,NULL
252,2699,Drosophila melanogaster,Canton S,100 µm,20,NULL,Female,S,15254550,,18029,09/06/2020 18:54,NULL
253,2778,Drosophila melanogaster,Canton S, 10 µM,23.3,37,Male,S,15346199,,18033,09/06/2020 18:54,NULL
254,2856,Asplanchna brightwelli,clone 4B61,2 mM,10,0,,S,15374519,,18034,09/06/2020 18:54,NULL
255,2792,Drosophila melanogaster,Canton S,0.01%,12,5,Female,O,15328413,,18035,09/06/2020 18:54,NULL
256,2778,Drosophila melanogaster,Canton S, 10 µM,27.3,37.9,Female,S,15346199,,18033,09/06/2020 18:54,NULL
257,2791,Asplanchna brightwelli,clone 4B61,3 mM,16.4,6.7,,S,15374519,,18034,09/06/2020 18:54,NULL
258,2791,Asplanchna brightwelli,clone 4B61,3 mM,24.5,NULL,,S,15374519,Treatment applied exclusively in the pre-reproductive period. It did not work if applied exclusively in the reproductive or post-reproductive periods.,18034,09/06/2020 18:54,NULL
259,2966,Musca domestica,,20 mg/ml,-27.1,-27.1,Male,S,15547319,,18039,09/06/2020 18:54,NULL
260,2856,Asplanchna brightwelli,clone 4B61,2 mM,16.4,NULL,,S,15374519,Treatment applied exclusively in the pre-reproductive period. The compound fails to work when applied only in the reproductive or post-reproductive periods.,18034,09/06/2020 18:54,NULL
261,2966,Drosophila melanogaster,,6.50%,-12.6,-12.9,Male,S,15547319,,18039,09/06/2020 18:54,NULL
262,2876,Drosophila melanogaster,Oregon R,0.5 mM,15,0,Male,O,15621204,,18042,09/06/2020 18:54,NULL
263,2966,Musca domestica,,20 mg/ml,-19.8,-21.9,Female,S,15547319,,18039,09/06/2020 18:54,NULL
264,2752,Caenorhabditis elegans,N2,2 mg/ml,31,49,,S,15653505,,18044,09/06/2020 18:54,NULL
265,2735,Caenorhabditis elegans,N2,4 mg/ml,35,37,,S,15653505,Lifespan assay conducted at 15 degrees celsius. It is reported that at 20 degrees celsius the average lifespan extension is 17%.,18044,09/06/2020 18:54,NULL
266,2966,Drosophila melanogaster,,6.50%,-15.9,-17.1,Female,S,15547319,,18039,09/06/2020 18:54,NULL
267,2752,Caenorhabditis elegans,N2,2 mg/ml,31,49,,S,15653505,Lifespan assays conducted at 20 degrees celsius. The food source used was live E. coli.,18044,09/06/2020 18:54,NULL
268,2735,Caenorhabditis elegans,N2,4 mg/ml,14,-2,,S,15653505,Lifespan assay conducted at 20 degrees celsius. THe food source used was UV-killed OP50. Maximum lifespan change did not reach statistical significance.,18044,09/06/2020 18:54,NULL
269,2735,Caenorhabditis elegans,N2,4 mg/ml,17,22,,S,15653505,Lifespan assay conducted at 20 degrees celsius. THe food source used was live E. coli.,18044,09/06/2020 18:54,NULL
270,2735,Caenorhabditis elegans,N2,4 mg/ml,35,37,,S,15653505,Lifespan assays conducted at 15 degrees celsius. The food source used was live E. coli.,18044,09/06/2020 18:54,NULL
272,2735,Caenorhabditis elegans,N2,2 mg/ml,13,24,,S,15653505,Lifespan assay conducted at 20 degrees celsius. The food source used was live E. coli.,18044,09/06/2020 18:54,NULL
273,2718,Caenorhabditis elegans,N2,4 mg/ml,24,29,,S,15653505,"Lifespan assay conducted at 20 degrees celsius, using live E. coli as the food source. Treatment applied from L4 stage to death.",18044,09/06/2020 18:54,NULL
274,2718,Caenorhabditis elegans,N2,4 mg/ml,-7,-10,,NS,15653505,"Lifespan assay conducted at 20 degrees celsius, using live E. coli as the food source. Treatment applied from fertilization to L4 stage.",18044,09/06/2020 18:54,NULL
275,2718,Caenorhabditis elegans,N2,4 mg/ml,39,33,,S,15653505,"Lifespan assay conducted at 20 degrees celsius, using live B. subtilis as the food source.",18044,09/06/2020 18:54,NULL
276,2718,Caenorhabditis elegans,N2,4 mg/ml,41,23,,S,15653505,"Lifespan assay conducted at 20 degrees celsius, using UV-killed OP50 as the food source.",18044,09/06/2020 18:54,NULL
277,2699,Saccharomyces cerevisiae,BY4741,100 mg/ml,0,NULL,,NS,15684413,Replicative lifespan assay.,18057,09/06/2020 18:54,NULL
278,2699,Saccharomyces cerevisiae,PSY316,100 mg/ml,0,NULL,,NS,15684413,Replicative lifespan assay.,18057,09/06/2020 18:54,NULL
279,2778,Drosophila melanogaster,Canton S,10 µmol/L,15.6,NULL,Female,O,15695762,A long-lived iso-female line was selected and used. The compound failed to extend maximum lifespan.,18060,09/06/2020 18:54,NULL
280,2699,Saccharomyces cerevisiae,W303R,100 mg/ml,0,NULL,,NS,15684413,Replicative lifespan assay.,18057,09/06/2020 18:54,NULL
281,2699,Caenorhabditis elegans,N2,0.5 mM,14,NULL,,S,16256736,,18061,09/06/2020 18:54,NULL
282,3053,Mus musculus,BALB/cByJ,2 mg/day,NULL,28,Male,O,16041619,,18062,09/06/2020 18:54,NULL
283,2718,Caenorhabditis elegans,N2,4 mg/ml,47,57,,S,15653505,"Lifespan assay conducted at 20 degrees celsius, using live E. coli as the food source.",18044,09/06/2020 18:54,NULL
284,2699,Caenorhabditis elegans,N2,1 mM,17.8,NULL,,S,16256736,,18061,09/06/2020 18:54,NULL
285,2996,Caenorhabditis elegans,N2,5% in food,13.3,NULL,,O,16377915,,18066,09/06/2020 18:54,NULL
286,2820,Drosophila melanogaster,Oregon R,0.008,20.2,0,,O,16266268,,18065,09/06/2020 18:54,NULL
287,2996,Caenorhabditis elegans,N2,10% in food,26.7,NULL,,O,16377915,,18066,09/06/2020 18:54,NULL
288,2699,Caenorhabditis elegans,N2,0.1 mM,9.3,NULL,,S,16256736,,18061,09/06/2020 18:54,NULL
289,3006,Caenorhabditis elegans,fem-1(hc17),1.5 mg/mL,37,NULL,,S,16441844,,18069,09/06/2020 18:54,NULL
290,2738,Caenorhabditis elegans,fem-1(hc17),100 µg/ml,34,NULL,,S,16441844,"Extra longetivity could be due to antimicrobial effects, and not anti-aging effects per se.",18069,09/06/2020 18:54,NULL
291,2699,Nothobranchius furzeri,Gonarezhou,600 µg/g food,56,59,,S,16461283,,18071,09/06/2020 18:54,NULL
292,2854,Rattus norvegicus,F344/DuCrj,0.25 mg/kg. 3 times a week,8.1,NULL,Male,S,16463106,It failed to work on PMID: 9263197 and 9564632.,18072,09/06/2020 18:54,NULL
293,2776,Caenorhabditis elegans,,NA,28,NULL,,O,16872777,,18073,09/06/2020 18:54,NULL
294,2854,Rattus norvegicus,F344/DuCrj,0.25 mg/kg. 3 times a week,6.7,NULL,Female,S,16463106,It failed to work on PMID: 9263197 and 9564632.,18072,09/06/2020 18:54,NULL
295,3001,Saccharomyces cerevisiae,PSY316ATÎ±,10 µM,68.2,NULL,,S,17156081,Replicative lifespan assay.,18076,09/06/2020 18:54,NULL
296,2814,Caenorhabditis elegans,N2,NA,20,NULL,,O,16872777,"Composition: alpha-tocopherol, 22%; alpha-tocotrienol, 24%; gamma-tocotrienol, 37%; delta-tocotrienol, 12%.",18073,09/06/2020 18:54,NULL
297,2988,Saccharomyces cerevisiae,PSY316ATÎ±,10 µM,22.7,NULL,,S,17156081,Replicative lifespan assay.,18076,09/06/2020 18:54,NULL
298,3014,Saccharomyces cerevisiae,PSY316ATÎ±,10 µM,51.5,NULL,,S,17156081,Replicative lifespan assay.,18076,09/06/2020 18:54,NULL
299,2699,Saccharomyces cerevisiae,PSY316ATÎ±,10 µM,41.6,NULL,,S,17156081,Replicative lifespan assay.,18076,09/06/2020 18:54,NULL
300,2848,Caenorhabditis elegans,N2,100 µg/ml,8,NULL,,O,16872777,Composition: ginko-flavone glycosides (24%) and terpenoids (6%).,18073,09/06/2020 18:54,NULL
301,2699,Saccharomyces cerevisiae,PSY316ATÎ±,10 µM,33.9,NULL,,S,17156081,Replicative lifespan assay.,18076,09/06/2020 18:54,NULL
302,2792,Caenorhabditis elegans,N2,24 µM,24.2,14.3,,S,17156833,,18083,09/06/2020 18:54,NULL
303,2812,Caenorhabditis elegans,fem-1(hc17),20 µg/ml,17,NULL,,S,17169403,Failed to extend lifespan in Drosophila melanogaster (see same paper).,18082,09/06/2020 18:54,NULL
304,2812,Caenorhabditis elegans,fem-1(hc17),200 µg/ml,21,NULL,,S,17169403,Failed to extend lifespan in Drosophila melanogaster (see same paper and PMID:18245758).,18082,09/06/2020 18:54,NULL
305,2821,Caenorhabditis elegans,N2,25 µM,4.8,4.8,,NS,17156833,,18083,09/06/2020 18:54,NULL
306,2791,Caenorhabditis elegans,N2,200 µg/mL,20.6,0,,S,17169403,,18082,09/06/2020 18:54,NULL
307,2826,Caenorhabditis elegans,N2,60 µg/mL,20,NULL,,S,17266678,,18088,09/06/2020 18:54,NULL
308,2791,Caenorhabditis elegans,N2,20 µg/mL,16.6,0,,S,17169403,,18082,09/06/2020 18:54,NULL
309,2791,Drosophila melanogaster,Canton S,100 µg/ml,2,NULL,Female,S,17169403,"Treatment failed at dosages of 20µg/ml and 200µg/ml. It did not work on males, on Caenorhabditis elegans, and on Anastrepha ludens (see the same paper). It also reduced replicative lifespan in yeast (PMID: 20403425).",18082,09/06/2020 18:54,NULL
