id,compound_id,side_effect,probability,pertid
556,3299,Depressed level of consciousness,0.64,BRD-A17655518
557,3299,Mass,0.64,BRD-A17655518
558,3299,Hypernatraemia,0.64,BRD-A17655518
559,3299,Sinus tachycardia,0.64,BRD-A17655518
560,3299,Metabolic acidosis,0.64,BRD-A17655518
561,3299,Optic neuritis,0.64,BRD-A17655518
562,3299,Hypoalbuminaemia,0.64,BRD-A17655518
563,3299,Pulmonary congestion,0.64,BRD-A17655518
564,3299,Respiratory depression,0.64,BRD-A17655518
565,3299,Hepatic necrosis,0.64,BRD-A17655518
566,3299,Blood lactate dehydrogenase increased,0.64,BRD-A17655518
567,3299,Uterine haemorrhage,0.64,BRD-A17655518
568,3299,Thrombocytosis,0.63,BRD-A17655518
569,3299,Aspiration,0.63,BRD-A17655518
570,3299,Renal tubular necrosis,0.63,BRD-A17655518
571,3299,Hyperkinesia,0.63,BRD-A17655518
572,3299,Serum sickness,0.63,BRD-A17655518
573,3299,Bleeding time prolonged,0.63,BRD-A17655518
574,3299,Proteinuria,0.63,BRD-A17655518
575,3299,Skin lesion,0.62,BRD-A17655518
576,3299,Enterocolitis,0.62,BRD-A17655518
577,3299,Nephropathy toxic,0.6,BRD-A17655518
578,2759,Rash,0.88,BRD-A17846016
579,2759,Headache,0.8,BRD-A17846016
580,2759,Nausea,0.78,BRD-A17846016
581,2759,Diarrhoea,0.78,BRD-A17846016
582,2759,Vomiting,0.68,BRD-A17846016
583,2759,Dizziness,0.67,BRD-A17846016
584,2759,Pain,0.65,BRD-A17846016
585,2759,Oedema,0.57,BRD-A17846016
586,2759,Hypersensitivity,0.57,BRD-A17846016
587,2759,Pruritus,0.55,BRD-A17846016
588,2759,Decreased appetite,0.53,BRD-A17846016
589,2759,Infection,0.53,BRD-A17846016
590,2759,Body temperature increased,0.51,BRD-A17846016
591,2759,Hypotension,0.51,BRD-A17846016
592,2885,Rash,0.86,BRD-A19374631
593,2885,Pain,0.78,BRD-A19374631
594,2885,Diarrhoea,0.75,BRD-A19374631
595,2885,Asthenia,0.73,BRD-A19374631
596,2885,Dry mouth,0.72,BRD-A19374631
597,2885,Dizziness,0.71,BRD-A19374631
598,2885,Headache,0.71,BRD-A19374631
599,2885,Nausea,0.71,BRD-A19374631
600,2885,Body temperature increased,0.7,BRD-A19374631
601,2885,Insomnia,0.7,BRD-A19374631
602,2885,Vomiting,0.69,BRD-A19374631
603,2885,Pruritus,0.67,BRD-A19374631
604,2885,Abdominal pain,0.64,BRD-A19374631
605,2885,Erythema,0.62,BRD-A19374631
606,2885,Visual impairment,0.59,BRD-A19374631
607,2885,Constipation,0.59,BRD-A19374631
608,2885,Hypotension,0.58,BRD-A19374631
609,2885,Thrombocytopenia,0.57,BRD-A19374631
610,2885,Urticaria,0.56,BRD-A19374631
611,2885,Oedema,0.56,BRD-A19374631
612,2885,Somnolence,0.55,BRD-A19374631
613,2885,Hyperhidrosis,0.55,BRD-A19374631
614,2885,Fatigue,0.55,BRD-A19374631
615,2885,Hypertension,0.54,BRD-A19374631
616,2885,Cough,0.53,BRD-A19374631
617,2885,Anxiety,0.53,BRD-A19374631
618,2885,Syncope,0.53,BRD-A19374631
619,2885,Malaise,0.52,BRD-A19374631
620,2885,Hypersensitivity,0.52,BRD-A19374631
621,2978,Rash,0.95,BRD-A19500257
622,2978,Pain,0.88,BRD-A19500257
623,2978,Headache,0.86,BRD-A19500257
624,2978,Vomiting,0.84,BRD-A19500257
625,2978,Nausea,0.84,BRD-A19500257
626,2978,Thrombocytopenia,0.75,BRD-A19500257
627,2978,Diarrhoea,0.75,BRD-A19500257
628,2978,Dyspnoea,0.75,BRD-A19500257
629,2978,Anaemia,0.72,BRD-A19500257
630,2978,Malaise,0.71,BRD-A19500257
631,2978,Decreased appetite,0.68,BRD-A19500257
632,2978,Hypersensitivity,0.68,BRD-A19500257
633,2978,Urticaria,0.67,BRD-A19500257
634,2978,Leukopenia,0.66,BRD-A19500257
635,2978,Alopecia,0.65,BRD-A19500257
636,2978,Oedema,0.65,BRD-A19500257
637,2978,Dizziness,0.64,BRD-A19500257
638,2978,Erythema,0.64,BRD-A19500257
639,2978,Body temperature increased,0.61,BRD-A19500257
640,2978,Hyperhidrosis,0.61,BRD-A19500257
641,2978,Abdominal pain,0.58,BRD-A19500257
642,2978,Neuropathy peripheral,0.58,BRD-A19500257
643,2978,Necrosis,0.57,BRD-A19500257
644,2978,Pruritus,0.56,BRD-A19500257
645,2978,Asthenia,0.56,BRD-A19500257
646,2978,Ulcer,0.55,BRD-A19500257
647,2978,Hypertension,0.55,BRD-A19500257
648,2978,Confusional state,0.53,BRD-A19500257
649,2978,Haemorrhage,0.53,BRD-A19500257
650,2978,Constipation,0.53,BRD-A19500257
651,2978,Back pain,0.52,BRD-A19500257
652,2978,Neutropenia,0.52,BRD-A19500257
653,2978,Tachycardia,0.51,BRD-A19500257
654,2978,Insomnia,0.51,BRD-A19500257
655,2978,Infection,0.5,BRD-A19500257
656,2978,Pneumonia,0.5,BRD-A19500257
657,2978,Hypotension,0.5,BRD-A19500257
658,2978,Fatigue,0.5,BRD-A19500257
659,2747,Vomiting,0.87,BRD-A19661776
660,2747,Nausea,0.82,BRD-A19661776
661,2747,Rash,0.81,BRD-A19661776
662,2747,Dizziness,0.8,BRD-A19661776
663,2747,Headache,0.76,BRD-A19661776
664,2747,Diarrhoea,0.72,BRD-A19661776
665,2747,Tachycardia,0.69,BRD-A19661776
666,2747,Urticaria,0.65,BRD-A19661776
667,2747,Pain,0.65,BRD-A19661776
668,2747,Hypersensitivity,0.63,BRD-A19661776
669,2747,Oedema,0.62,BRD-A19661776
670,2747,Pruritus,0.61,BRD-A19661776
671,2747,Dyspepsia,0.61,BRD-A19661776
672,2747,Paraesthesia,0.6,BRD-A19661776
673,2747,Hypertension,0.6,BRD-A19661776
674,2747,Erythema,0.59,BRD-A19661776
675,2747,Dry mouth,0.58,BRD-A19661776
676,2747,Fatigue,0.58,BRD-A19661776
677,2747,Body temperature increased,0.57,BRD-A19661776
678,2747,Convulsion,0.56,BRD-A19661776
679,2747,Abdominal pain,0.54,BRD-A19661776
680,2747,Arthralgia,0.54,BRD-A19661776
681,2747,Hyperhidrosis,0.53,BRD-A19661776
682,2747,Constipation,0.51,BRD-A19661776
683,2747,Chest pain,0.51,BRD-A19661776
684,2747,Malaise,0.51,BRD-A19661776
685,2747,Angioedema,0.51,BRD-A19661776
686,2747,Hypotension,0.5,BRD-A19661776
687,2906,Nausea,0.99,BRD-A20243730
688,2906,Headache,0.98,BRD-A20243730
689,2906,Vomiting,0.97,BRD-A20243730
690,2906,Rash,0.96,BRD-A20243730
691,2906,Pruritus,0.9,BRD-A20243730
692,2906,Dizziness,0.88,BRD-A20243730
693,2906,Oedema,0.88,BRD-A20243730
694,2906,Acne,0.87,BRD-A20243730
695,2906,Body temperature increased,0.86,BRD-A20243730
696,2906,Urticaria,0.86,BRD-A20243730
697,2906,Jaundice cholestatic,0.86,BRD-A20243730
698,2906,Weight increased,0.86,BRD-A20243730
699,2906,Haemorrhage,0.86,BRD-A20243730
700,2906,Alopecia,0.85,BRD-A20243730
701,2906,Thrombocytopenia,0.83,BRD-A20243730
702,2906,Asthenia,0.83,BRD-A20243730
703,2906,Constipation,0.83,BRD-A20243730
704,2906,Leukopenia,0.83,BRD-A20243730
705,2906,Convulsion,0.83,BRD-A20243730
706,2906,Neoplasm,0.82,BRD-A20243730
707,2906,Arthralgia,0.81,BRD-A20243730
708,2906,Fatigue,0.81,BRD-A20243730
709,2906,Jaundice,0.8,BRD-A20243730
710,2906,Pneumonia,0.8,BRD-A20243730
711,2906,Tachycardia,0.79,BRD-A20243730
712,2906,Hyperhidrosis,0.78,BRD-A20243730
713,2906,Muscle spasms,0.78,BRD-A20243730
714,2906,Flushing,0.78,BRD-A20243730
715,2906,Mood swings,0.77,BRD-A20243730
716,2906,Erythema,0.76,BRD-A20243730
717,2906,Metrorrhagia,0.76,BRD-A20243730
718,2906,Anxiety,0.76,BRD-A20243730
719,2906,Infarction,0.76,BRD-A20243730
720,2906,Paraesthesia,0.75,BRD-A20243730
721,2906,Hypertrophy,0.75,BRD-A20243730
722,2906,Eosinophilia,0.75,BRD-A20243730
723,2906,Hirsutism,0.75,BRD-A20243730
724,2906,Pancreatitis,0.74,BRD-A20243730
725,2906,Pelvic pain,0.74,BRD-A20243730
726,2906,Back pain,0.74,BRD-A20243730
727,2906,Hypertension,0.74,BRD-A20243730
728,2906,Chills,0.73,BRD-A20243730
729,2906,Myocardial infarction,0.72,BRD-A20243730
730,2906,Photosensitivity reaction,0.72,BRD-A20243730
731,2906,Syncope,0.72,BRD-A20243730
732,2906,Purpura,0.71,BRD-A20243730
733,2906,Haematuria,0.71,BRD-A20243730
734,2906,Erythema multiforme,0.71,BRD-A20243730
735,2906,Oropharyngeal pain,0.7,BRD-A20243730
736,2906,Visual impairment,0.7,BRD-A20243730
737,2906,Palpitations,0.7,BRD-A20243730
738,2906,Hepatic function abnormal,0.7,BRD-A20243730
739,2906,Nervousness,0.7,BRD-A20243730
740,2906,Swelling,0.69,BRD-A20243730
741,2906,Tremor,0.69,BRD-A20243730
742,2906,Cataract,0.69,BRD-A20243730
743,2906,Dysphonia,0.69,BRD-A20243730
744,2906,Interstitial lung disease,0.68,BRD-A20243730
745,2906,Gastroenteritis,0.68,BRD-A20243730
746,2906,Seborrhoeic dermatitis,0.68,BRD-A20243730
747,2906,Fluid retention,0.66,BRD-A20243730
748,2906,Amenorrhoea,0.66,BRD-A20243730
749,2906,Leukocytosis,0.66,BRD-A20243730
750,2906,Nasal congestion,0.66,BRD-A20243730
751,2906,Intracranial pressure increased,0.65,BRD-A20243730
752,2906,Sleep disorder,0.65,BRD-A20243730
753,2906,Gingival bleeding,0.65,BRD-A20243730
754,2906,Carpal tunnel syndrome,0.65,BRD-A20243730
755,2906,Joint swelling,0.65,BRD-A20243730
756,2906,Benign intracranial hypertension,0.64,BRD-A20243730
757,2906,Laboratory test abnormal,0.64,BRD-A20243730
758,2906,Polycythaemia,0.62,BRD-A20243730
759,2906,Adenoma benign,0.62,BRD-A20243730
760,2847,Headache,0.94,BRD-A24396574
761,2847,Nausea,0.93,BRD-A24396574
762,2847,Pain,0.87,BRD-A24396574
763,2847,Rash,0.86,BRD-A24396574
764,2847,Vomiting,0.77,BRD-A24396574
765,2847,Pruritus,0.74,BRD-A24396574
766,2847,Malaise,0.74,BRD-A24396574
767,2847,Abdominal pain,0.71,BRD-A24396574
768,2847,Urticaria,0.7,BRD-A24396574
769,2847,Diarrhoea,0.68,BRD-A24396574
770,2847,Asthenia,0.67,BRD-A24396574
771,2847,Oedema,0.67,BRD-A24396574
772,2847,Alopecia,0.62,BRD-A24396574
773,2847,Decreased appetite,0.62,BRD-A24396574
774,2847,Hypersensitivity,0.62,BRD-A24396574
775,2847,Erythema,0.59,BRD-A24396574
776,2847,Hypertension,0.59,BRD-A24396574
777,2847,Paraesthesia,0.58,BRD-A24396574
778,2847,Infection,0.58,BRD-A24396574
779,2847,Insomnia,0.58,BRD-A24396574
780,2847,Anaemia,0.54,BRD-A24396574
781,2847,Myalgia,0.53,BRD-A24396574
782,2847,Dizziness,0.52,BRD-A24396574
783,2847,Back pain,0.52,BRD-A24396574
784,2847,Cough,0.52,BRD-A24396574
785,2847,Pneumonia,0.51,BRD-A24396574
786,2847,Fatigue,0.51,BRD-A24396574
787,2847,Dyspnoea,0.51,BRD-A24396574
788,2798,Nausea,0.92,BRD-A30435184
789,2798,Headache,0.88,BRD-A30435184
790,2798,Rash,0.84,BRD-A30435184
791,2798,Asthenia,0.81,BRD-A30435184
792,2798,Dizziness,0.8,BRD-A30435184
793,2798,Somnolence,0.75,BRD-A30435184
794,2798,Vomiting,0.74,BRD-A30435184
795,2798,Pain,0.73,BRD-A30435184
796,2798,Diarrhoea,0.69,BRD-A30435184
797,2798,Abdominal pain,0.66,BRD-A30435184
798,2798,Dry mouth,0.65,BRD-A30435184
799,2798,Urticaria,0.62,BRD-A30435184
800,2798,Erythema,0.62,BRD-A30435184
801,2798,Oedema,0.62,BRD-A30435184
802,2798,Pruritus,0.6,BRD-A30435184
803,2798,Paraesthesia,0.59,BRD-A30435184
804,2798,Constipation,0.59,BRD-A30435184
805,2798,Anaemia,0.57,BRD-A30435184
806,2798,Malaise,0.57,BRD-A30435184
807,2798,Hypotension,0.56,BRD-A30435184
808,2798,Confusional state,0.55,BRD-A30435184
809,2798,Thrombocytopenia,0.55,BRD-A30435184
810,2798,Fatigue,0.54,BRD-A30435184
811,2798,Hyperhidrosis,0.53,BRD-A30435184
812,2798,Hypertension,0.53,BRD-A30435184
813,2798,Insomnia,0.52,BRD-A30435184
814,2798,Body temperature increased,0.51,BRD-A30435184
815,2798,Dyspnoea,0.5,BRD-A30435184
816,2798,Angioedema,0.5,BRD-A30435184
817,3092,Nausea,0.95,BRD-A30655177
818,3092,Vomiting,0.87,BRD-A30655177
819,3092,Dizziness,0.81,BRD-A30655177
820,3092,Rash,0.81,BRD-A30655177
821,3092,Diarrhoea,0.8,BRD-A30655177
822,3092,Pain,0.79,BRD-A30655177
823,3092,Hypersensitivity,0.72,BRD-A30655177
824,3092,Confusional state,0.69,BRD-A30655177
825,3092,Abdominal pain,0.68,BRD-A30655177
826,3092,Somnolence,0.68,BRD-A30655177
827,3092,Constipation,0.67,BRD-A30655177
828,3092,Headache,0.66,BRD-A30655177
829,3092,Oedema,0.66,BRD-A30655177
830,3092,Asthenia,0.65,BRD-A30655177
831,3092,Hypotension,0.65,BRD-A30655177
832,3092,Urticaria,0.64,BRD-A30655177
833,3092,Hyperhidrosis,0.64,BRD-A30655177
834,3092,Pruritus,0.61,BRD-A30655177
835,3092,Paraesthesia,0.58,BRD-A30655177
836,3092,Anaemia,0.57,BRD-A30655177
837,3092,Infection,0.56,BRD-A30655177
838,3092,Dyspnoea,0.56,BRD-A30655177
839,3092,Alopecia,0.55,BRD-A30655177
840,3092,Ulcer,0.54,BRD-A30655177
841,3092,Body temperature increased,0.52,BRD-A30655177
842,3092,Insomnia,0.52,BRD-A30655177
843,3092,Dyspepsia,0.52,BRD-A30655177
844,3092,Decreased appetite,0.5,BRD-A30655177
845,3262,Rash,0.9,BRD-A34907681
846,3262,Nausea,0.86,BRD-A34907681
847,3262,Vomiting,0.84,BRD-A34907681
848,3262,Dizziness,0.83,BRD-A34907681
849,3262,Headache,0.83,BRD-A34907681
850,3262,Diarrhoea,0.78,BRD-A34907681
851,3262,Pruritus,0.75,BRD-A34907681
852,3262,Urticaria,0.68,BRD-A34907681
853,3262,Erythema,0.67,BRD-A34907681
854,3262,Insomnia,0.67,BRD-A34907681
855,3262,Decreased appetite,0.66,BRD-A34907681
856,3262,Asthenia,0.66,BRD-A34907681
857,3262,Dyspnoea,0.66,BRD-A34907681
858,3262,Cough,0.63,BRD-A34907681
859,3262,Constipation,0.62,BRD-A34907681
860,3262,Thrombocytopenia,0.59,BRD-A34907681
861,3262,Pain,0.56,BRD-A34907681
862,3262,Anaemia,0.56,BRD-A34907681
863,3262,Oedema,0.56,BRD-A34907681
864,3262,Anxiety,0.53,BRD-A34907681
865,3262,Hyperhidrosis,0.53,BRD-A34907681
866,3262,Fatigue,0.53,BRD-A34907681
867,3262,Infection,0.51,BRD-A34907681
868,3262,Hypersensitivity,0.51,BRD-A34907681
869,3262,Confusional state,0.5,BRD-A34907681
870,3707,Vomiting,0.92,BRD-A35623999
871,3707,Headache,0.86,BRD-A35623999
872,3707,Rash,0.85,BRD-A35623999
873,3707,Nausea,0.84,BRD-A35623999
874,3707,Urticaria,0.79,BRD-A35623999
875,3707,Abdominal pain,0.78,BRD-A35623999
876,3707,Hypersensitivity,0.78,BRD-A35623999
877,3707,Pruritus,0.77,BRD-A35623999
878,3707,Decreased appetite,0.77,BRD-A35623999
879,3707,Asthenia,0.75,BRD-A35623999
880,3707,Oedema,0.73,BRD-A35623999
881,3707,Somnolence,0.72,BRD-A35623999
882,3707,Pain,0.72,BRD-A35623999
883,3707,Thrombocytopenia,0.71,BRD-A35623999
884,3707,Malaise,0.7,BRD-A35623999
885,3707,Diarrhoea,0.67,BRD-A35623999
886,3707,Dizziness,0.65,BRD-A35623999
887,3707,Body temperature increased,0.64,BRD-A35623999
888,3707,Chest pain,0.64,BRD-A35623999
889,3707,Hyperhidrosis,0.63,BRD-A35623999
890,3707,Anaemia,0.62,BRD-A35623999
891,3707,Ulcer,0.61,BRD-A35623999
892,3707,Tinnitus,0.61,BRD-A35623999
893,3707,Infection,0.61,BRD-A35623999
894,3707,Haemorrhage,0.59,BRD-A35623999
895,3707,Tachycardia,0.58,BRD-A35623999
896,3707,Cough,0.58,BRD-A35623999
897,3707,Convulsion,0.58,BRD-A35623999
898,3707,Erythema,0.57,BRD-A35623999
899,3707,Constipation,0.56,BRD-A35623999
900,3707,Paraesthesia,0.55,BRD-A35623999
901,3707,Confusional state,0.54,BRD-A35623999
902,3707,Arthralgia,0.54,BRD-A35623999
903,3707,Dyspepsia,0.54,BRD-A35623999
904,3707,Gastrointestinal haemorrhage,0.53,BRD-A35623999
905,3707,Palpitations,0.53,BRD-A35623999
906,3707,Alopecia,0.51,BRD-A35623999
907,3707,Syncope,0.51,BRD-A35623999
908,3707,Hypertension,0.5,BRD-A35623999
909,3707,Leukopenia,0.5,BRD-A35623999
910,2826,Rash,0.9,BRD-A35912562
911,2826,Pruritus,0.82,BRD-A35912562
912,2826,Nausea,0.82,BRD-A35912562
913,2826,Dizziness,0.79,BRD-A35912562
914,2826,Hypersensitivity,0.76,BRD-A35912562
915,2826,Urticaria,0.71,BRD-A35912562
916,2826,Pain,0.7,BRD-A35912562
917,2826,Vomiting,0.69,BRD-A35912562
918,2826,Erythema,0.64,BRD-A35912562
919,2826,Hypertension,0.61,BRD-A35912562
920,2826,Diarrhoea,0.6,BRD-A35912562
921,2826,Oedema,0.6,BRD-A35912562
922,2826,Hirsutism,0.59,BRD-A35912562
923,2826,Headache,0.58,BRD-A35912562
924,2826,Body temperature increased,0.57,BRD-A35912562
925,2826,Infection,0.56,BRD-A35912562
926,2826,Arthralgia,0.53,BRD-A35912562
927,2826,Myalgia,0.52,BRD-A35912562
928,2826,Dyspnoea,0.51,BRD-A35912562
929,2777,Rash,0.84,BRD-A36151937
930,2777,Nausea,0.81,BRD-A36151937
931,2777,Pruritus,0.76,BRD-A36151937
932,2777,Pain,0.73,BRD-A36151937
933,2777,Hyperhidrosis,0.72,BRD-A36151937
934,2777,Headache,0.67,BRD-A36151937
935,2777,Insomnia,0.66,BRD-A36151937
936,2777,Urticaria,0.64,BRD-A36151937
937,2777,Dizziness,0.63,BRD-A36151937
938,2777,Abdominal pain,0.62,BRD-A36151937
939,2777,Diarrhoea,0.61,BRD-A36151937
940,2777,Constipation,0.57,BRD-A36151937
941,2777,Tachycardia,0.55,BRD-A36151937
942,2777,Vomiting,0.54,BRD-A36151937
943,2777,Asthenia,0.54,BRD-A36151937
944,2777,Oedema,0.53,BRD-A36151937
945,2777,Syncope,0.53,BRD-A36151937
946,2777,Hypersensitivity,0.53,BRD-A36151937
947,2777,Paraesthesia,0.52,BRD-A36151937
948,2777,Anaemia,0.51,BRD-A36151937
949,3199,Rash,0.91,BRD-A37444045
950,3199,Pruritus,0.84,BRD-A37444045
951,3199,Headache,0.79,BRD-A37444045
952,3199,Pain,0.78,BRD-A37444045
953,3199,Vomiting,0.77,BRD-A37444045
954,3199,Dizziness,0.76,BRD-A37444045
955,3199,Nausea,0.76,BRD-A37444045
956,3199,Diarrhoea,0.73,BRD-A37444045
957,3199,Urticaria,0.67,BRD-A37444045
958,3199,Oedema,0.65,BRD-A37444045
959,3199,Insomnia,0.65,BRD-A37444045
960,3199,Tachycardia,0.62,BRD-A37444045
961,3199,Abdominal pain,0.6,BRD-A37444045
962,3199,Decreased appetite,0.6,BRD-A37444045
963,3199,Hypersensitivity,0.6,BRD-A37444045
964,3199,Dyspnoea,0.58,BRD-A37444045
965,3199,Body temperature increased,0.57,BRD-A37444045
966,3199,Asthenia,0.57,BRD-A37444045
967,3199,Thrombocytopenia,0.56,BRD-A37444045
968,3199,Hypotension,0.56,BRD-A37444045
969,3199,Anaemia,0.53,BRD-A37444045
970,3199,Paraesthesia,0.52,BRD-A37444045
971,3199,Cough,0.52,BRD-A37444045
972,3199,Constipation,0.52,BRD-A37444045
973,3199,Erythema,0.51,BRD-A37444045
974,3199,Convulsion,0.51,BRD-A37444045
975,2762,Vomiting,0.87,BRD-A37704979
976,2762,Nausea,0.87,BRD-A37704979
977,2762,Rash,0.84,BRD-A37704979
978,2762,Pruritus,0.81,BRD-A37704979
979,2762,Pain,0.73,BRD-A37704979
980,2762,Leukopenia,0.73,BRD-A37704979
981,2762,Abdominal pain,0.71,BRD-A37704979
982,2762,Headache,0.71,BRD-A37704979
983,2762,Urticaria,0.69,BRD-A37704979
984,2762,Dizziness,0.68,BRD-A37704979
985,2762,Diarrhoea,0.68,BRD-A37704979
986,2762,Somnolence,0.67,BRD-A37704979
987,2762,Hypersensitivity,0.67,BRD-A37704979
988,2762,Haemorrhage,0.66,BRD-A37704979
989,2762,Decreased appetite,0.65,BRD-A37704979
990,2762,Asthenia,0.65,BRD-A37704979
991,2762,Dermatitis,0.65,BRD-A37704979
992,2762,Paraesthesia,0.64,BRD-A37704979
993,2762,Erythema,0.64,BRD-A37704979
994,2762,Dyspnoea,0.64,BRD-A37704979
995,2762,Agranulocytosis,0.62,BRD-A37704979
996,2762,Anaemia,0.62,BRD-A37704979
997,2762,Constipation,0.61,BRD-A37704979
998,2762,Tachycardia,0.59,BRD-A37704979
999,2762,Anxiety,0.59,BRD-A37704979
1000,2762,Oedema,0.59,BRD-A37704979
1001,2762,Chest pain,0.57,BRD-A37704979
1002,2762,Body temperature increased,0.56,BRD-A37704979
1003,2762,Confusional state,0.55,BRD-A37704979
1004,2762,Arthralgia,0.55,BRD-A37704979
1005,2762,Palpitations,0.55,BRD-A37704979
1006,2762,Hyperhidrosis,0.54,BRD-A37704979
1007,2762,Hypertension,0.54,BRD-A37704979
1008,2762,Flushing,0.54,BRD-A37704979
1009,2762,Diplopia,0.54,BRD-A37704979
1010,2762,Angioedema,0.54,BRD-A37704979
1011,2762,Dyspepsia,0.53,BRD-A37704979
1012,2762,Dry mouth,0.52,BRD-A37704979
1013,2762,Thrombocytopenia,0.51,BRD-A37704979
1014,2762,Myalgia,0.51,BRD-A37704979
1015,2839,Vomiting,0.95,BRD-A38030642
1016,2839,Headache,0.89,BRD-A38030642
1017,2839,Nausea,0.88,BRD-A38030642
1018,2839,Rash,0.87,BRD-A38030642
1019,2839,Pain,0.86,BRD-A38030642
1020,2839,Dizziness,0.81,BRD-A38030642
1021,2839,Diarrhoea,0.81,BRD-A38030642
1022,2839,Constipation,0.81,BRD-A38030642
1023,2839,Thrombocytopenia,0.75,BRD-A38030642
1024,2839,Anaemia,0.73,BRD-A38030642
1025,2839,Oedema,0.73,BRD-A38030642
1026,2839,Leukopenia,0.73,BRD-A38030642
1027,2839,Body temperature increased,0.72,BRD-A38030642
1028,2839,Decreased appetite,0.71,BRD-A38030642
1029,2839,Abdominal pain,0.7,BRD-A38030642
1030,2839,Neuropathy peripheral,0.7,BRD-A38030642
1031,2839,Hypersensitivity,0.7,BRD-A38030642
1032,2839,Pruritus,0.68,BRD-A38030642
1033,2839,Alopecia,0.66,BRD-A38030642
1034,2839,Asthenia,0.66,BRD-A38030642
1035,2839,Infection,0.66,BRD-A38030642
1036,2839,Insomnia,0.64,BRD-A38030642
1037,2839,Stomatitis,0.62,BRD-A38030642
1038,2839,Malaise,0.62,BRD-A38030642
1039,2839,Hyperhidrosis,0.61,BRD-A38030642
1040,2839,Urticaria,0.6,BRD-A38030642
1041,2839,Arthralgia,0.6,BRD-A38030642
1042,2839,Erythema,0.59,BRD-A38030642
1043,2839,Hypotension,0.59,BRD-A38030642
1044,2839,Dyspnoea,0.59,BRD-A38030642
1045,2839,Anxiety,0.58,BRD-A38030642
1046,2839,Chills,0.57,BRD-A38030642
1047,2839,Paraesthesia,0.56,BRD-A38030642
1048,2839,Neutropenia,0.56,BRD-A38030642
1049,2839,Dyspepsia,0.55,BRD-A38030642
1050,2839,Pancreatitis,0.54,BRD-A38030642
1051,2839,Vertigo,0.53,BRD-A38030642
1052,2839,Renal failure,0.53,BRD-A38030642
1053,2839,Influenza,0.53,BRD-A38030642
1054,2839,Cough,0.52,BRD-A38030642
1055,2839,Haemorrhage,0.51,BRD-A38030642
1056,2702,Nausea,0.98,BRD-A41020680
1057,2702,Vomiting,0.94,BRD-A41020680
1058,2702,Headache,0.94,BRD-A41020680
1059,2702,Rash,0.94,BRD-A41020680
1060,2702,Pain,0.93,BRD-A41020680
1061,2702,Oedema,0.92,BRD-A41020680
1062,2702,Hypersensitivity,0.92,BRD-A41020680
1063,2702,Diarrhoea,0.91,BRD-A41020680
1064,2702,Urticaria,0.9,BRD-A41020680
1065,2702,Thrombocytopenia,0.9,BRD-A41020680
1066,2702,Pruritus,0.89,BRD-A41020680
1067,2702,Dizziness,0.89,BRD-A41020680
1068,2702,Constipation,0.87,BRD-A41020680
1069,2702,Abdominal pain,0.86,BRD-A41020680
1070,2702,Decreased appetite,0.86,BRD-A41020680
1071,2702,Dyspepsia,0.86,BRD-A41020680
1072,2702,Paraesthesia,0.85,BRD-A41020680
1073,2702,Vertigo,0.85,BRD-A41020680
1074,2702,Anaemia,0.85,BRD-A41020680
1075,2702,Ulcer,0.84,BRD-A41020680
1076,2702,Arthralgia,0.84,BRD-A41020680
1077,2702,Erythema,0.83,BRD-A41020680
1078,2702,Neutropenia,0.83,BRD-A41020680
1079,2702,Fatigue,0.83,BRD-A41020680
1080,2702,Malaise,0.83,BRD-A41020680
1081,2702,Hepatitis,0.82,BRD-A41020680
1082,2702,Pancreatitis,0.82,BRD-A41020680
1083,2702,Dry mouth,0.81,BRD-A41020680
1084,2702,Back pain,0.81,BRD-A41020680
1085,2702,Dyspnoea,0.81,BRD-A41020680
1086,2702,Syncope,0.81,BRD-A41020680
1087,2702,Angioedema,0.81,BRD-A41020680
1088,2702,Somnolence,0.8,BRD-A41020680
1089,2702,Purpura,0.79,BRD-A41020680
1090,2702,Alopecia,0.78,BRD-A41020680
1091,2702,Hypoaesthesia,0.78,BRD-A41020680
1092,2702,Dermatitis,0.78,BRD-A41020680
1093,2702,Leukopenia,0.78,BRD-A41020680
